dist_pct,wall_oi,wall_oi_log,oi_concentration,oi_change_ratio,wall_chg_oi,oi_building,strike_pcr,pcr,vol_pcr,max_pain_dist,wall_to_maxpain,wall_iv,iv_vs_atm,depth_ratio,support_depth_log,oi_skew,wall_vol,wall_vol_log,wall_vol_ratio,competing_walls,premium_pct,premium,net_oi_bias,total_oi_log,n_strikes,wall_type,spot,strike,date,held_1d,breach_pct_1d,held_2d,breach_pct_2d,held_3d,breach_pct_3d,held_5d,breach_pct_5d,premium_pnl,premium_pnl_pct
1.913,9025550,16.016,12.232,0.0045,40750,1,0.325,0.555,0.778,-0.497,1.415,9.41,0.324,1.799,16.603,0.391,1530852,14.241,2.355,4,0.28,49.45,0.7767,18.117,21,0,17662.150390625,18000,2023-01-31,1,0.0,1,0.0,1,0.0,1,0.0,40.15,81.18
0.66,3710250,15.127,4.094,-0.0358,-132700,0,3.331,0.501,1.007,-0.475,1.135,11.81,0.503,2.437,16.017,0.385,5343551,15.491,2.531,8,0.2475,43.6,-0.8831,18.322,21,1,17616.30078125,17500,2023-02-01,1,0.0,1,0.0,1,0.0,1,0.0,42.95,98.49
2.178,12331350,16.328,13.605,0.2681,3305800,1,0.155,0.501,1.007,-0.475,1.703,2.52,0.107,2.077,17.058,0.385,7172176,15.786,3.397,3,0.0528,9.3,-0.8831,18.322,21,0,17616.30078125,18000,2023-02-01,1,0.0,1,0.0,1,0.0,1,0.0,9.2,98.82
0.627,5907300,15.592,6.464,0.3719,2197050,1,4.87,0.701,0.925,0.059,0.568,1.0,0.362,2.695,16.583,0.703,13207266,16.396,4.155,5,0.0037,0.65,1.0,18.331,21,1,17610.400390625,17500,2023-02-02,1,0.0,1,0.0,1,0.0,1,0.0,-29.1,-4409.09
2.212,8000100,15.895,8.754,-0.5414,-4331250,0,0.176,0.701,0.925,0.059,2.271,1.0,0.362,1.974,16.575,0.703,2939084,14.894,0.925,7,0.0006,0.1,1.0,18.331,21,0,17610.400390625,18000,2023-02-02,1,0.0,1,0.0,1,0.0,1,0.0,-54.65,-49681.82
1.423,6395950,15.671,9.226,0.4972,3180200,1,2.528,0.727,0.683,0.863,0.56,4.74,0.349,2.258,16.486,0.875,2809141,14.848,3.371,3,0.2431,43.4,0.2585,18.054,21,1,17854.05078125,17600,2023-02-03,1,0.0,1,0.0,1,0.0,1,0.0,-0.4,-0.92
0.817,5906500,15.592,8.52,0.3229,1907100,1,0.114,0.727,0.683,0.863,1.68,5.98,0.44,2.156,16.36,0.875,2307713,14.652,2.769,4,0.3067,54.75,0.2585,18.054,21,0,17854.05078125,18000,2023-02-03,1,0.0,1,0.0,1,0.0,1,0.0,31.55,57.62
0.927,5635300,15.545,6.423,-0.135,-760650,0,3.055,0.64,0.93,0.364,0.563,6.8,0.412,2.431,16.433,0.639,1943822,14.48,2.414,5,0.2466,43.8,-0.8956,18.29,21,1,17764.599609375,17600,2023-02-06,1,0.0,1,0.0,1,0.0,1,0.0,10.45,23.85
1.325,8967200,16.009,10.221,0.3413,3060700,1,0.06,0.64,0.93,0.364,1.689,3.6,0.218,2.086,16.745,0.639,2120657,14.567,2.633,6,0.1306,23.2,-0.8956,18.29,21,0,17764.599609375,18000,2023-02-06,1,0.0,1,0.0,1,0.0,1,0.0,11.65,50.19
1.25,6029250,15.612,5.539,0.1657,998950,1,6.441,0.54,0.959,0.121,1.129,2.97,0.177,2.374,16.477,0.514,2323475,14.659,2.396,5,0.088,15.6,-0.6264,18.506,21,1,17721.5,17500,2023-02-07,1,0.0,1,0.0,1,0.0,1,0.0,11.9,76.23
1.572,11507150,16.258,10.571,0.2207,2539950,1,0.044,0.54,0.959,0.121,1.693,2.2,0.131,2.068,16.985,0.514,2272366,14.636,2.343,6,0.0652,11.55,-0.6264,18.506,21,0,17721.5,18000,2023-02-07,1,0.0,1,0.0,1,0.0,1,0.0,-1.55,-13.41
0.401,8950500,16.007,6.888,0.7187,6432550,1,3.15,0.925,0.831,0.121,0.28,8.58,0.521,2.808,17.04,1.0,5647288,15.547,3.614,6,0.1796,32.1,1.0,18.683,21,1,17871.69921875,17800,2023-02-08,1,0.0,1,0.0,0,0.163,0,0.163,31.9,99.35
0.718,11439000,16.253,8.803,-0.006,-68150,0,0.065,0.925,0.831,0.121,0.839,3.5,0.212,2.604,17.21,1.0,5636105,15.545,3.607,4,0.0733,13.1,1.0,18.683,21,0,17871.69921875,18000,2023-02-08,1,0.0,1,0.0,1,0.0,0,0.089,12.95,98.78
0.522,7960000,15.89,8.138,-0.1244,-990500,0,3.48,0.723,0.971,0.243,0.279,1.0,0.363,2.945,16.97,0.724,12405657,16.334,4.674,5,0.0011,0.2,-0.1979,18.399,21,1,17893.44921875,17800,2023-02-09,1,0.0,0,0.163,0,0.163,0,0.163,-66.75,-31785.71
0.595,7884100,15.88,8.06,-0.4509,-3554900,0,0.065,0.723,0.971,0.243,0.838,1.0,0.363,2.699,16.873,0.724,6762322,15.727,2.548,5,0.0008,0.15,-0.1979,18.399,21,0,17893.44921875,18000,2023-02-09,1,0.0,1,0.0,1,0.0,0,0.2,-38.0,-23750.0
0.316,6526100,15.691,8.498,0.5562,3629600,1,1.538,0.706,0.895,0.036,0.28,7.32,0.681,1.985,16.377,0.721,2990841,14.911,4.479,3,0.3749,66.95,-0.2377,18.157,21,1,17856.5,17800,2023-02-10,0,0.163,0,0.163,0,0.163,0,0.163,-26.2,-39.13
0.804,6485650,15.685,8.445,0.3238,2100100,1,0.169,0.706,0.895,0.036,0.84,4.17,0.388,2.152,16.452,0.721,1762062,14.382,2.639,6,0.2136,38.15,-0.2377,18.157,21,0,17856.5,18000,2023-02-10,1,0.0,1,0.0,0,0.089,0,0.201,20.2,52.94
1.524,4731000,15.37,4.56,0.2883,1364100,1,24.33,0.602,0.992,-0.164,1.688,1.91,0.136,2.874,16.426,0.486,1389974,14.145,1.77,6,0.0692,12.3,-0.7903,18.458,21,1,17770.900390625,17500,2023-02-13,1,0.0,1,0.0,1,0.0,1,0.0,8.55,69.46
1.289,10321100,16.15,9.947,0.3716,3835450,1,0.098,0.602,0.992,-0.164,1.125,2.79,0.198,2.364,17.01,0.486,1981424,14.499,2.523,5,0.101,17.95,-0.7903,18.458,21,0,17770.900390625,18000,2023-02-13,1,0.0,0,0.089,0,0.202,0,0.202,-21.35,-118.88
0.724,9257900,16.041,8.364,0.4784,4429250,1,2.88,0.916,0.883,0.166,0.558,5.69,0.406,2.52,16.965,1.058,3145171,14.961,3.697,6,0.1682,30.15,1.0,18.522,21,1,17929.849609375,17800,2023-02-14,1,0.0,1,0.0,1,0.0,1,0.0,23.45,77.75
1.507,7551750,15.837,6.822,0.3507,2648700,1,0.018,0.916,0.883,0.166,1.673,1.0,0.071,2.744,16.847,1.058,1073163,13.886,1.261,6,0.0212,3.8,1.0,18.522,21,0,17929.849609375,18200,2023-02-14,1,0.0,1,0.0,1,0.0,1,0.0,1.2,31.5
1.198,12248250,16.321,9.286,0.2441,2990350,1,5.547,1.055,0.791,0.088,1.11,1.78,0.139,2.441,17.213,1.323,4182795,15.246,2.865,4,0.0372,6.7,0.9445,18.698,21,1,18015.849609375,17800,2023-02-15,1,0.0,1,0.0,1,0.0,0,1.364,6.55,97.62
1.022,9387800,16.055,7.118,0.1956,1836050,1,0.026,1.055,0.791,0.088,1.11,1.0,0.078,2.662,17.034,1.323,2369557,14.678,1.623,6,0.0144,2.6,0.9445,18.698,21,0,18015.849609375,18200,2023-02-15,1,0.0,1,0.0,1,0.0,1,0.0,2.45,93.87
0.753,5310050,15.485,5.459,-1.0373,-5508250,0,5.251,0.751,1.017,-0.078,0.832,1.0,0.474,2.771,16.504,0.689,3216432,14.984,1.194,7,0.0008,0.15,-0.5003,18.393,21,1,18035.849609375,17900,2023-02-16,1,0.0,0,0.307,0,0.406,0,2.155,-73.8,-46125.0
0.356,8612350,15.969,8.854,0.0256,220050,1,0.198,0.751,1.017,-0.078,0.277,1.0,0.474,3.387,17.189,0.689,16199610,16.6,6.012,5,0.003,0.55,-0.5003,18.393,21,0,18035.849609375,18100,2023-02-16,1,0.0,1,0.0,1,0.0,1,0.0,-38.65,-6901.79
2.475,6432350,15.677,5.624,0.1905,1225350,1,7.314,0.702,1.029,-0.032,2.508,1.0,0.091,1.444,16.044,0.603,1143159,13.949,1.287,6,0.0468,8.4,-0.4255,18.555,21,1,17944.19921875,17500,2023-02-17,1,0.0,1,0.0,1,0.0,0,0.191,0.85,10.11
0.311,11795600,16.283,10.314,0.5321,6276950,1,0.586,0.702,1.029,-0.032,0.279,7.94,0.723,2.152,17.05,0.603,3680520,15.119,4.145,4,0.4063,72.9,-0.4255,18.555,21,0,17944.19921875,18000,2023-02-17,1,0.0,1,0.0,1,0.0,1,0.0,35.65,48.9
1.931,7346850,15.81,5.497,0.1245,914500,1,8.214,0.697,1.154,-0.31,2.242,1.17,0.084,2.018,16.512,0.499,1087732,13.9,1.145,6,0.0423,7.55,-0.6778,18.711,21,1,17844.599609375,17500,2023-02-20,1,0.0,1,0.0,1,0.0,0,0.601,3.65,48.28
0.871,15723800,16.571,11.764,0.2498,3928200,1,0.406,0.697,1.154,-0.31,0.56,5.77,0.416,2.197,17.358,0.499,3490607,15.066,3.674,4,0.2087,37.25,-0.6778,18.711,21,0,17844.599609375,18000,2023-02-20,1,0.0,1,0.0,1,0.0,1,0.0,18.6,49.92
1.833,7285350,15.801,5.468,-0.0084,-61500,0,8.618,0.744,1.099,-0.411,2.244,1.0,0.074,2.143,16.564,0.603,1188537,13.988,1.19,7,0.0219,3.9,1.0,18.708,21,1,17826.69921875,17500,2023-02-21,1,0.0,1,0.0,0,0.192,0,1.1,-25.9,-662.4
0.972,13703000,16.433,10.286,-0.1475,-2020800,0,0.33,0.744,1.099,-0.411,0.561,3.54,0.261,2.387,17.303,0.603,3062437,14.935,3.065,4,0.1046,18.65,1.0,18.708,21,0,17826.69921875,18000,2023-02-21,1,0.0,1,0.0,1,0.0,1,0.0,15.35,82.26
0.309,8571950,15.964,5.959,0.1501,1286600,1,3.882,0.726,1.191,-0.545,0.854,8.12,0.521,2.71,16.961,0.526,4937054,15.412,3.22,5,0.1698,29.8,-1.0,18.784,21,1,17554.30078125,17500,2023-02-22,1,0.0,0,0.195,0,0.611,0,1.117,26.45,88.73
2.539,15230850,16.539,10.587,0.1003,1527850,1,0.209,0.726,1.191,-0.545,1.994,1.0,0.064,1.532,16.965,0.526,2565126,14.758,1.673,5,0.0188,3.3,-1.0,18.784,21,0,17554.30078125,18000,2023-02-22,1,0.0,1,0.0,1,0.0,1,0.0,3.15,95.17
2.92,6471400,15.683,5.699,-0.016,-103750,0,84.262,0.989,1.064,-0.507,3.426,1.0,0.364,1.046,15.727,0.788,1108944,13.919,0.362,7,0.0006,0.1,0.3682,18.548,21,1,17511.25,17000,2023-02-23,1,0.0,1,0.0,1,0.0,1,0.0,,
2.791,10207200,16.139,8.989,-0.4922,-5023650,0,0.236,0.989,1.064,-0.507,2.284,1.0,0.364,1.148,16.277,0.788,1841859,14.426,0.601,4,0.0009,0.15,0.3682,18.548,21,0,17511.25,18000,2023-02-23,1,0.0,1,0.0,1,0.0,1,0.0,-4.5,-2812.5
0.377,4031250,15.21,4.431,0.4104,1654500,1,3.308,0.56,0.953,-0.482,0.859,7.46,0.624,2.476,16.116,0.345,2359981,14.674,2.811,6,0.3836,67.0,-0.4682,18.326,21,1,17465.80078125,17400,2023-02-24,0,0.042,0,0.55,0,0.55,0,0.55,-10.75,-16.04
0.768,9616350,16.079,10.569,0.5312,5108250,1,0.465,0.56,0.953,-0.482,0.286,5.96,0.499,2.252,16.891,0.345,3041025,14.928,3.622,6,0.3066,53.55,-0.4682,18.326,21,0,17465.80078125,17600,2023-02-24,1,0.0,1,0.0,1,0.0,1,0.0,29.7,55.45
2.258,6885400,15.745,5.928,0.2097,1443650,1,29.833,0.557,0.865,-0.042,2.3,1.0,0.072,1.17,15.902,0.346,1721233,14.359,1.622,4,0.0354,6.15,-0.6805,18.57,21,1,17392.69921875,17000,2023-02-27,1,0.0,1,0.0,1,0.0,1,0.0,1.35,21.92
1.192,10649100,16.181,9.168,0.097,1032750,1,0.278,0.557,0.865,-0.042,1.15,3.77,0.272,2.288,17.009,0.346,2262392,14.632,2.132,7,0.1371,23.85,-0.6805,18.57,21,0,17392.69921875,17600,2023-02-27,1,0.0,1,0.0,1,0.0,0,0.641,16.7,69.99
1.757,7898200,15.882,5.803,0.1282,1012800,1,28.565,0.6,0.976,-0.555,2.312,1.0,0.07,2.091,16.62,0.481,1555299,14.257,1.311,6,0.0277,4.8,-0.63,18.729,21,1,17303.94921875,17000,2023-02-28,1,0.0,1,0.0,1,0.0,1,0.0,,
0.555,12297350,16.325,9.035,0.3889,4782850,1,0.383,0.6,0.976,-0.555,0.0,7.67,0.534,2.482,17.234,0.481,4609679,15.344,3.886,5,0.2277,39.4,-0.63,18.729,21,0,17303.94921875,17400,2023-02-28,0,0.294,0,0.294,0,1.123,0,2.048,-42.4,-107.59
0.854,11029300,16.216,8.018,-0.0123,-135650,0,0.163,0.716,0.846,0.005,0.86,1.83,0.138,2.657,17.193,0.72,3221821,14.985,2.284,7,0.0384,6.7,1.0,18.74,21,0,17450.900390625,17600,2023-03-01,1,0.0,1,0.0,0,0.639,0,0.885,6.55,97.62
1.858,5746700,15.564,5.308,-0.4077,-2342950,0,58.46,0.656,1.011,-0.162,2.021,1.0,0.221,1.668,16.076,0.554,864065,13.669,0.318,6,0.0009,0.15,-0.6435,18.5,21,1,17321.900390625,17000,2023-03-02,1,0.0,1,0.0,1,0.0,1,0.0,,
0.451,8799200,15.99,8.127,0.3192,2808800,1,0.199,0.656,1.011,-0.162,0.289,1.0,0.221,3.35,17.199,0.554,13283290,16.402,4.896,5,0.0014,0.25,-0.6435,18.5,21,0,17321.900390625,17400,2023-03-02,0,1.122,0,1.798,0,2.046,0,2.046,-228.8,-88000.0
0.536,8360050,15.939,8.592,0.8279,6921500,1,2.682,0.885,0.684,-0.032,0.568,4.72,0.507,2.536,16.87,0.854,3239846,14.991,3.381,5,0.2424,42.65,0.6599,18.393,21,1,17594.349609375,17500,2023-03-03,1,0.0,1,0.0,1,0.0,0,1.965,32.0,75.01
2.306,7070050,15.771,7.266,0.067,473600,1,0.047,0.885,0.684,-0.032,2.273,1.0,0.107,1.703,16.304,0.854,1302285,14.08,1.359,6,0.0171,3.0,0.6599,18.393,21,0,17594.349609375,18000,2023-03-03,1,0.0,1,0.0,1,0.0,1,0.0,-0.15,-4.98
1.194,8104700,15.908,7.433,-0.0315,-255350,0,6.156,0.81,0.876,0.065,1.129,1.66,0.167,2.6,16.863,0.923,1855864,14.434,1.803,5,0.0601,10.65,0.2104,18.507,21,1,17711.44921875,17500,2023-03-06,1,0.0,1,0.0,0,0.492,0,2.579,6.2,58.16
0.5,8195100,15.919,7.515,0.4062,3329100,1,0.21,0.81,0.876,0.065,0.565,4.04,0.406,2.908,16.986,0.923,4406396,15.299,4.281,6,0.1465,25.95,0.2104,18.507,21,0,17711.44921875,17800,2023-03-06,1,0.0,1,0.0,1,0.0,1,0.0,5.45,20.99
0.87,11605500,16.267,7.855,0.4642,5387000,1,3.611,0.975,0.885,0.306,0.563,2.56,0.213,2.786,17.292,1.227,5882755,15.588,3.552,5,0.0535,9.5,0.3821,18.811,21,1,17754.400390625,17600,2023-03-08,0,0.059,0,1.054,0,2.51,0,3.536,3.9,41.01
0.82,10136900,16.132,6.861,0.2579,2614050,1,0.042,0.975,0.885,0.306,1.126,1.05,0.087,3.025,17.239,1.227,3399144,15.039,2.052,6,0.022,3.9,0.3821,18.811,21,0,17754.400390625,17900,2023-03-08,1,0.0,1,0.0,1,0.0,1,0.0,3.8,97.19
1.078,6746600,15.725,5.989,-0.2334,-1574850,0,8.046,0.608,1.076,-0.059,1.137,1.0,0.487,1.968,16.401,0.42,1524712,14.237,0.501,5,0.0009,0.15,-1.0,18.54,21,1,17589.599609375,17400,2023-03-09,1,0.0,0,1.397,0,2.028,0,2.432,-92.35,-57718.75
0.628,8515000,15.957,7.558,0.3473,2957600,1,0.311,0.608,1.076,-0.059,0.569,1.0,0.487,3.292,17.149,0.42,14411260,16.484,4.731,9,0.0009,0.15,-1.0,18.54,21,0,17589.599609375,17700,2023-03-09,1,0.0,1,0.0,1,0.0,1,0.0,-15.85,-9906.25
0.648,4782300,15.38,5.503,0.5572,2664700,1,2.211,0.697,0.975,0.074,0.574,6.29,0.534,2.603,16.337,0.66,2623270,14.78,2.983,6,0.3225,56.15,-0.4076,18.28,21,1,17412.900390625,17300,2023-03-10,0,0.837,0,1.474,0,1.883,0,1.883,-139.0,-247.51
0.5,8325150,15.935,9.58,0.9022,7510800,1,0.28,0.697,0.975,0.074,0.574,6.95,0.589,2.027,16.641,0.66,2705517,14.811,3.077,6,0.3563,62.05,-0.4076,18.28,21,0,17412.900390625,17500,2023-03-10,1,0.0,1,0.0,1,0.0,1,0.0,42.4,68.32
0.899,4537100,15.328,4.731,0.0759,344300,1,12.356,0.683,1.448,-0.849,1.749,9.14,0.485,2.294,16.158,0.436,2536614,14.746,1.879,8,0.3314,56.85,-1.0,18.379,21,1,17154.30078125,17000,2023-03-13,1,0.0,0,0.162,0,0.162,0,0.162,-7.95,-13.98
2.015,10099600,16.128,10.531,0.1757,1774450,1,0.14,0.683,1.448,-0.849,1.166,3.16,0.168,2.182,16.908,0.436,4141520,15.237,3.068,5,0.1145,19.65,-1.0,18.379,21,0,17154.30078125,17500,2023-03-13,1,0.0,1,0.0,1,0.0,1,0.0,13.15,66.89
1.428,5325450,15.488,5.062,0.2997,1595800,1,35.825,0.627,1.141,-0.919,2.347,3.58,0.186,2.091,16.226,0.383,2284871,14.642,1.78,7,0.1062,18.1,-0.8862,18.471,21,1,17043.30078125,16800,2023-03-14,1,0.0,1,0.0,1,0.0,1,0.0,4.8,26.5
2.68,10727100,16.188,10.196,0.0585,627500,1,0.095,0.627,1.141,-0.919,1.76,1.29,0.067,2.228,16.989,0.383,2069517,14.543,1.612,5,0.0381,6.5,-0.8862,18.471,21,0,17043.30078125,17500,2023-03-14,1,0.0,1,0.0,1,0.0,1,0.0,3.85,59.14
1.014,6528400,15.692,4.876,0.1843,1202950,1,27.219,0.611,1.099,-0.753,1.768,3.74,0.201,2.711,16.689,0.402,2607927,14.774,1.456,5,0.0784,13.3,-0.5896,18.713,21,1,16972.150390625,16800,2023-03-15,1,0.0,1,0.0,1,0.0,1,0.0,13.15,98.8
1.342,12125850,16.311,9.056,0.3825,4638300,1,0.248,0.611,1.099,-0.753,0.589,2.64,0.142,2.622,17.275,0.402,5987871,15.605,3.344,6,0.0554,9.4,-0.5896,18.713,21,0,16972.150390625,17200,2023-03-15,1,0.0,1,0.0,1,0.0,1,0.0,9.25,98.3
0.504,5704100,15.557,5.345,-0.0336,-191600,0,6.204,0.722,0.97,-0.085,0.589,1.0,0.236,3.538,16.82,0.541,15352412,16.547,3.968,6,0.0029,0.5,0.5568,18.486,21,1,16985.599609375,16900,2023-03-16,1,0.0,1,0.0,1,0.0,1,0.0,-41.55,-8147.06
0.674,6843300,15.739,6.412,-0.233,-1594150,0,0.12,0.722,0.97,-0.085,0.589,1.0,0.236,3.159,16.889,0.541,13136678,16.391,3.395,7,0.0012,0.2,0.5568,18.486,21,0,16985.599609375,17100,2023-03-16,0,0.0,0,0.0,0,0.044,0,0.306,-135.5,-64523.81
0.585,7665350,15.852,9.711,0.2641,2024300,1,1.388,0.565,0.75,0.0,0.585,7.57,0.542,1.644,16.349,0.631,3888249,15.173,3.93,1,0.3889,66.5,-0.1426,18.184,21,1,17100.05078125,17000,2023-03-17,0,0.068,0,0.068,0,0.068,0,0.321,-45.25,-68.03
2.339,6100100,15.624,7.728,0.3255,1985350,1,0.065,0.565,0.75,0.0,2.339,1.3,0.093,2.387,16.494,0.631,1763150,14.383,1.782,8,0.0667,11.4,-0.1426,18.184,21,0,17100.05078125,17500,2023-03-17,1,0.0,1,0.0,1,0.0,1,0.0,7.5,65.73
0.52,4426500,15.303,5.353,0.3473,1537150,1,1.546,0.577,0.826,-0.068,0.589,11.72,0.644,2.456,16.202,0.444,3644189,15.109,3.445,5,0.425,72.2,-1.0,18.231,21,1,16988.400390625,16900,2023-03-20,1,0.0,1,0.0,1,0.0,1,0.0,48.4,67.03
1.246,7635400,15.848,9.234,0.3561,2718850,1,0.101,0.577,0.826,-0.068,1.177,5.3,0.291,2.354,16.704,0.444,2272180,14.636,2.148,6,0.1922,32.65,-1.0,18.231,21,0,16988.400390625,17200,2023-03-20,1,0.0,1,0.0,1,0.0,1,0.0,-16.55,-50.67
0.628,8172800,15.916,7.894,0.4738,3872450,1,1.803,0.647,0.803,0.044,0.585,8.46,0.479,2.226,16.717,0.76,3511965,15.072,3.608,5,0.2505,42.85,0.426,18.455,21,1,17107.5,17000,2023-03-21,1,0.0,1,0.0,0,0.321,0,0.321,18.65,43.51
0.541,7587850,15.842,7.329,-0.0063,-47550,0,0.161,0.647,0.803,0.044,0.585,9.71,0.55,2.612,16.802,0.76,3113244,14.951,3.199,7,0.2876,49.2,0.426,18.455,21,0,17107.5,17200,2023-03-21,1,0.0,1,0.0,1,0.0,1,0.0,-0.05,-0.1
0.886,8062450,15.903,6.663,-0.0137,-110350,0,3.098,0.688,1.013,0.303,0.583,6.74,0.33,2.388,16.773,0.752,3670264,15.116,2.889,5,0.1411,24.2,0.4582,18.611,21,1,17151.900390625,17000,2023-03-22,1,0.0,0,0.32,0,0.32,0,0.32,23.95,98.93
2.03,10114550,16.129,8.359,0.2875,2908300,1,0.033,0.688,1.013,0.303,2.332,1.0,0.049,2.133,16.887,0.752,1584024,14.275,1.247,4,0.0111,1.9,0.4582,18.611,21,0,17151.900390625,17500,2023-03-22,1,0.0,1,0.0,1,0.0,1,0.0,1.8,94.24
0.45,6432450,15.677,6.896,-0.2534,-1630000,0,5.726,0.833,1.053,-0.135,0.586,1.0,0.256,3.266,16.861,0.756,8354208,15.938,2.661,6,0.0015,0.25,0.0726,18.351,21,1,17076.900390625,17000,2023-03-23,0,0.322,0,0.322,0,0.322,0,0.322,-130.5,-50192.31
0.721,6864600,15.742,7.36,-0.078,-535350,0,0.165,0.833,1.053,-0.135,0.586,1.0,0.256,3.052,16.858,0.756,15020805,16.525,4.784,8,0.0012,0.2,0.0726,18.351,21,0,17076.900390625,17200,2023-03-23,1,0.0,1,0.0,1,0.0,0,0.935,-26.45,-12595.24
2.626,5778250,15.57,5.694,0.2363,1365300,1,22.62,0.828,1.223,-0.324,2.951,1.65,0.115,1.397,15.904,0.528,1152165,13.957,1.145,6,0.077,13.05,-0.4793,18.435,21,1,16945.05078125,16500,2023-03-24,1,0.0,1,0.0,1,0.0,1,0.0,,
0.914,9868850,16.105,9.725,0.2926,2887900,1,0.424,0.828,1.223,-0.324,0.59,6.37,0.443,2.331,16.951,0.528,3996666,15.201,3.971,5,0.2977,50.45,-0.4793,18.435,21,0,16945.05078125,17100,2023-03-24,1,0.0,1,0.0,1,0.0,0,1.759,1.05,2.08
1.093,6615250,15.705,5.145,0.2009,1329050,1,15.081,0.737,0.941,-0.084,1.177,4.17,0.245,2.251,16.516,0.42,2361139,14.675,1.83,6,0.1236,21.0,0.2993,18.672,21,1,16985.69921875,16800,2023-03-27,1,0.0,1,0.0,1,0.0,1,0.0,10.35,49.26
3.028,9383100,16.054,7.297,0.0409,383350,1,0.18,0.737,0.941,-0.084,2.944,1.0,0.059,1.514,16.469,0.42,1437432,14.178,1.114,6,0.0121,2.05,0.2993,18.672,21,0,16985.69921875,17500,2023-03-27,1,0.0,1,0.0,1,0.0,0,0.336,,
0.895,7624150,15.847,5.253,0.1323,1008900,1,13.982,0.796,1.041,-0.285,1.18,3.01,0.179,2.606,16.805,0.61,2524641,14.742,2.094,7,0.0628,10.65,-0.5826,18.793,21,1,16951.69921875,16800,2023-03-28,1,0.0,1,0.0,1,0.0,1,0.0,10.5,98.5
0.875,11844700,16.287,8.161,0.2545,3014200,1,0.25,0.796,1.041,-0.285,0.59,3.63,0.216,2.862,17.339,0.61,3516790,15.073,2.917,5,0.0758,12.85,-0.5826,18.793,21,0,16951.69921875,17100,2023-03-28,1,0.0,0,1.532,0,1.758,0,2.945,11.9,92.53
0.472,12452700,16.337,10.468,0.2106,2622450,1,1.493,0.89,0.981,0.18,0.293,1.0,0.224,2.229,17.139,0.952,16209442,16.601,5.266,1,0.0085,1.45,0.8124,18.594,21,1,17080.69921875,17000,2023-03-29,1,0.0,1,0.0,1,0.0,1,0.0,-17.5,-1198.63
0.698,7655400,15.851,6.435,-0.3271,-2504000,0,0.141,0.89,0.981,0.18,0.878,1.0,0.224,2.816,16.886,0.952,3561697,15.086,1.157,7,0.0009,0.15,0.8124,18.594,21,0,17080.69921875,17200,2023-03-29,0,0.935,0,1.16,0,2.09,0,2.483,-207.9,-129937.5
2.072,8113300,15.909,7.815,0.0661,536350,1,2.905,0.843,0.663,0.056,2.016,2.12,0.181,1.408,16.251,0.861,1690775,14.341,1.938,4,0.1092,18.95,0.3191,18.458,21,1,17359.75,17000,2023-03-31,1,0.0,1,0.0,1,0.0,1,0.0,14.65,77.27
1.96,6428150,15.676,6.192,0.4416,2838950,1,0.276,0.843,0.663,0.056,2.016,1.0,0.085,2.411,16.556,0.861,1182271,13.983,1.355,7,0.0372,6.45,0.3191,18.458,21,0,17359.75,17700,2023-03-31,1,0.0,1,0.0,1,0.0,0,0.128,4.05,62.69
2.288,8994600,16.012,7.088,0.098,881300,1,3.625,0.806,0.827,-0.011,2.299,1.0,0.088,1.539,16.443,0.731,1530913,14.241,1.62,4,0.0247,4.3,-0.2062,18.659,21,1,17398.05078125,17000,2023-04-03,1,0.0,1,0.0,1,0.0,1,0.0,,
1.736,9291350,16.045,7.322,0.3082,2863200,1,0.19,0.806,0.827,-0.011,1.724,1.0,0.088,2.417,16.927,0.731,1338022,14.107,1.416,6,0.0138,2.4,-0.2062,18.659,21,0,17398.05078125,17700,2023-04-03,1,0.0,1,0.0,1,0.0,0,0.646,-1.45,-60.17
0.325,13614300,16.427,7.906,0.8783,11956900,1,1.904,1.011,0.823,0.325,0.0,6.9,0.551,2.696,17.418,1.267,6092094,15.623,3.747,4,0.1447,25.4,0.5816,18.964,21,1,17557.05078125,17500,2023-04-05,1,0.0,1,0.0,1,0.0,1,0.0,25.2,99.17
0.814,13828000,16.442,8.03,0.3281,4536650,1,0.16,1.011,0.823,0.325,1.139,1.05,0.084,2.53,17.371,1.267,3421262,15.046,2.104,5,0.0219,3.85,0.5816,18.964,21,0,17557.05078125,17700,2023-04-05,1,0.0,1,0.0,0,0.127,0,0.729,3.7,95.85
0.563,8718150,15.981,8.059,-0.5616,-4896150,0,3.204,0.912,1.001,-0.005,0.568,1.0,0.633,2.675,16.965,0.782,12539880,16.344,4.019,4,0.0011,0.2,-0.0124,18.499,21,1,17599.150390625,17500,2023-04-06,1,0.0,1,0.0,1,0.0,1,0.0,-24.25,-11547.62
0.573,9276900,16.043,8.575,-0.4906,-4551100,0,0.214,0.912,1.001,-0.005,0.568,1.0,0.633,2.683,17.03,0.782,8296069,15.931,2.659,4,0.0009,0.15,-0.0124,18.499,21,0,17599.150390625,17700,2023-04-06,1,0.0,0,0.127,0,0.639,0,0.727,-38.05,-23781.25
0.704,6438800,15.678,6.137,0.2686,1729450,1,2.646,0.674,0.883,0.136,0.567,3.82,0.331,2.564,16.619,0.696,2281213,14.64,2.291,5,0.1387,24.45,-0.1131,18.469,21,1,17624.05078125,17500,2023-04-10,1,0.0,1,0.0,1,0.0,1,0.0,18.75,76.66
