dist_pct,wall_oi,wall_oi_log,oi_concentration,oi_change_ratio,wall_chg_oi,oi_building,strike_pcr,pcr,vol_pcr,max_pain_dist,wall_to_maxpain,wall_iv,iv_vs_atm,depth_ratio,support_depth_log,oi_skew,wall_vol,wall_vol_log,wall_vol_ratio,competing_walls,premium_pct,premium,net_oi_bias,total_oi_log,n_strikes,wall_type,spot,strike,date,held_1d,breach_pct_1d,held_2d,breach_pct_2d,held_3d,breach_pct_3d,held_5d,breach_pct_5d,premium_pnl,premium_pnl_pct
1.588,1603775,14.288,8.668,0.2615,419350,1,0.062,0.707,0.425,0.608,2.197,8.39,0.345,1.514,14.703,0.87,1177768,13.979,2.227,4,0.3046,110.95,0.5334,16.733,21,0,36421.4765625,37000,2022-01-03,1,0.0,0,1.909,0,1.909,0,3.7,-48.6,-43.8
2.279,2044450,14.531,8.819,0.2005,409875,1,4.485,0.713,0.673,0.379,1.9,3.53,0.16,1.244,14.749,0.894,1554314,14.257,1.992,2,0.1046,38.55,0.6067,16.959,21,1,36839.71875,36000,2022-01-04,1,0.0,1,0.0,1,0.0,1,0.0,,
0.435,2177050,14.593,9.391,0.2633,573275,1,0.219,0.713,0.673,0.379,0.814,14.61,0.661,1.901,15.236,0.894,2619068,14.778,3.356,3,0.4331,159.55,0.6067,16.959,21,0,36839.71875,37000,2022-01-04,0,1.888,0,1.888,0,2.006,0,3.914,-563.6,-353.22
1.845,2368025,14.678,9.411,0.7991,1892275,1,4.343,0.832,0.564,0.519,1.326,4.33,0.176,2.034,15.388,0.899,2926597,14.889,2.557,2,0.0906,34.15,0.7259,17.041,21,1,37695.4609375,37000,2022-01-05,1,0.0,1,0.0,1,0.0,1,0.0,33.7,98.65
0.808,2510450,14.736,9.977,0.266,667675,1,0.162,0.832,0.564,0.519,1.326,9.52,0.386,1.829,15.339,0.899,3745666,15.136,3.273,2,0.1992,75.1,0.7259,17.041,21,0,37695.4609375,38000,2022-01-05,1,0.0,1,0.0,0,0.922,0,1.929,74.65,99.39
1.307,1560575,14.261,6.017,-0.5174,-807450,0,3.147,0.64,0.85,-0.027,1.334,1.0,0.371,2.266,15.079,0.58,6387614,15.67,2.453,6,0.0012,0.45,-1.0,17.071,21,1,37489.8125,37000,2022-01-06,1,0.0,1,0.0,1,0.0,1,0.0,-156.75,-34076.09
2.695,1879200,14.446,7.246,-0.012,-22475,0,0.01,0.64,0.85,-0.027,2.667,1.0,0.371,1.319,14.723,0.58,1055926,13.87,0.405,6,0.0008,0.3,-1.0,17.071,21,0,37489.8125,38500,2022-01-06,1,0.0,1,0.0,1,0.0,0,0.606,-152.7,-49258.06
1.959,1159300,13.963,7.276,0.3515,407475,1,5.401,0.603,0.848,0.104,1.855,8.12,0.366,1.272,14.204,0.542,1321030,14.094,2.311,3,0.4165,157.2,-0.1591,16.584,21,1,37739.1640625,37000,2022-01-07,1,0.0,1,0.0,1,0.0,1,0.0,,
0.691,1865825,14.439,11.71,0.5,933000,1,0.352,0.603,0.848,0.104,0.795,16.01,0.722,1.979,15.122,0.542,2361267,14.675,4.13,2,0.8214,310.0,-0.1591,16.584,21,0,37739.1640625,38000,2022-01-07,0,0.921,0,1.171,0,1.927,0,1.927,-239.55,-77.27
0.906,1818650,14.414,9.559,0.6385,1161200,1,1.626,0.679,0.72,0.645,0.261,14.1,0.562,1.903,15.057,0.914,2352963,14.671,4.024,2,0.5115,196.15,1.0,16.761,21,1,38347.453125,38000,2022-01-10,1,0.0,1,0.0,1,0.0,1,0.0,70.9,36.14
1.702,1427650,14.172,7.503,-0.0036,-5100,0,0.079,0.679,0.72,0.645,2.347,8.28,0.33,1.602,14.643,0.914,1096788,13.908,1.876,4,0.3005,115.25,1.0,16.761,21,0,38347.453125,39000,2022-01-10,1,0.0,1,0.0,1,0.0,1,0.0,32.25,27.98
1.149,1984050,14.501,8.639,0.0834,165400,1,2.718,0.831,0.829,0.369,0.78,11.0,0.431,2.016,15.202,1.046,2243669,14.624,3.031,2,0.3258,125.25,0.3859,16.95,21,1,38441.75390625,38000,2022-01-11,1,0.0,1,0.0,1,0.0,1,0.0,100.75,80.43
1.452,1563575,14.262,6.808,0.0869,135925,1,0.098,0.831,0.829,0.369,1.821,7.29,0.286,1.844,14.874,1.046,1452106,14.189,1.962,5,0.2159,83.0,0.3859,16.95,21,0,38441.75390625,39000,2022-01-11,1,0.0,1,0.0,1,0.0,1,0.0,-4.8,-5.78
0.586,1949000,14.483,7.244,0.6197,1207875,1,1.532,0.669,0.87,0.328,0.258,12.14,0.494,2.356,15.34,0.804,2350388,14.67,3.001,2,0.2543,98.5,0.1779,17.108,21,1,38727.1015625,38500,2022-01-12,0,0.079,0,0.336,0,0.734,0,1.185,65.3,66.29
0.705,2540300,14.748,9.441,0.3845,976725,1,0.138,0.669,0.87,0.328,1.033,10.82,0.44,2.064,15.472,0.804,2422250,14.7,3.092,4,0.2267,87.8,0.1779,17.108,21,0,38727.1015625,39000,2022-01-12,1,0.0,1,0.0,1,0.0,1,0.0,87.45,99.59
1.22,1605850,14.289,5.233,-0.1443,-231800,0,6.949,0.625,0.957,-0.079,1.3,1.0,0.327,2.212,15.083,0.551,3311217,15.013,1.522,5,0.0008,0.3,-1.0,17.239,21,1,38469.50390625,38000,2022-01-13,1,0.0,1,0.0,1,0.0,0,0.389,-240.8,-77677.42
1.379,2195675,14.602,7.155,-0.157,-344625,0,0.051,0.625,0.957,-0.079,1.3,1.0,0.327,2.271,15.422,0.551,3442107,15.052,1.582,6,0.0009,0.35,-1.0,17.239,21,0,38469.50390625,39000,2022-01-13,1,0.0,1,0.0,1,0.0,1,0.0,-175.25,-48680.56
0.964,1622300,14.299,10.296,0.5485,889800,1,1.943,0.687,0.861,0.182,0.782,12.25,0.576,1.558,14.743,0.645,1620377,14.298,4.263,2,0.6284,241.1,-0.215,16.573,21,1,38369.953125,38000,2022-01-14,1,0.0,1,0.0,1,0.0,0,1.111,24.2,10.04
0.339,1451400,14.188,9.211,0.1775,257650,1,0.514,0.687,0.861,0.182,0.521,18.71,0.88,1.991,14.877,0.645,1223179,14.017,3.218,4,0.9601,368.4,-0.215,16.573,21,0,38369.953125,38500,2022-01-14,1,0.0,1,0.0,1,0.0,1,0.0,121.8,33.06
0.564,1886450,14.45,8.162,0.14,264150,1,1.684,0.623,1.021,-0.221,0.785,15.63,0.619,1.706,14.984,0.529,1492224,14.216,3.356,2,0.5676,216.9,-0.453,16.956,21,1,38215.703125,38000,2022-01-17,1,0.0,1,0.0,0,0.391,0,2.755,27.75,12.79
0.744,2460775,14.716,10.646,0.4102,1009375,1,0.362,0.623,1.021,-0.221,0.523,17.77,0.704,2.169,15.49,0.529,1649133,14.316,3.709,2,0.6453,246.6,-0.453,16.956,21,0,38215.703125,38500,2022-01-17,1,0.0,1,0.0,1,0.0,1,0.0,85.1,34.51
0.549,1779750,14.392,8.608,-0.06,-106700,0,2.731,0.844,0.991,-0.498,1.047,16.73,0.664,1.833,14.998,0.649,2099362,14.557,2.521,3,0.495,189.15,1.0,16.844,21,1,38209.85546875,38000,2022-01-18,1,0.0,0,0.391,0,1.115,0,2.756,39.4,20.83
0.759,1892250,14.453,9.152,-0.3004,-568525,0,0.624,0.844,0.991,-0.498,0.262,14.28,0.567,2.072,15.182,0.649,2926523,14.889,3.514,3,0.4227,161.5,1.0,16.844,21,0,38209.85546875,38500,2022-01-18,1,0.0,1,0.0,1,0.0,1,0.0,113.3,70.15
1.422,1478850,14.207,5.335,0.2992,442500,1,9.07,0.593,0.965,0.108,1.314,3.94,0.161,2.051,14.925,0.534,2510519,14.736,2.171,4,0.0825,31.4,-0.8461,17.138,21,1,38040.91015625,37500,2022-01-19,1,0.0,1,0.0,0,1.453,0,1.453,30.9,98.38
1.207,2431900,14.704,8.774,0.2219,539650,1,0.177,0.593,0.965,0.108,1.314,6.05,0.248,2.389,15.575,0.534,2708229,14.812,2.342,4,0.1267,48.2,-0.8461,17.138,21,0,38040.91015625,38500,2022-01-19,1,0.0,1,0.0,1,0.0,1,0.0,47.75,99.05
2.247,1704150,14.349,6.332,-0.049,-83425,0,65.731,0.715,0.916,-0.131,2.378,1.0,0.235,1.297,14.608,0.629,1260055,14.047,0.498,5,0.0004,0.15,-0.3737,17.108,21,1,37850.41015625,37000,2022-01-20,1,0.0,0,0.14,0,0.14,0,0.14,-185.7,-116062.5
0.395,2182400,14.596,8.109,0.1757,383400,1,0.289,0.715,0.916,-0.131,0.264,1.0,0.235,3.259,15.777,0.629,8780967,15.988,3.471,6,0.0045,1.7,-0.3737,17.108,21,0,37850.41015625,38000,2022-01-20,1,0.0,1,0.0,1,0.0,1,0.0,-218.05,-12751.46
1.527,1309775,14.085,7.945,0.1042,136475,1,4.143,0.786,0.935,-0.07,1.597,9.66,0.465,1.657,14.591,0.706,1632140,14.305,3.213,3,0.4946,185.85,-0.3838,16.618,21,1,37573.86328125,37000,2022-01-21,0,0.141,0,0.141,0,0.141,0,0.141,-226.75,-122.0
1.134,2159625,14.585,13.1,0.1235,266800,1,0.381,0.786,0.935,-0.07,1.065,11.43,0.55,1.576,15.04,0.706,1466736,14.199,2.888,3,0.5848,219.75,-0.3838,16.618,21,0,37573.86328125,38000,2022-01-21,1,0.0,1,0.0,1,0.0,1,0.0,128.8,58.61
2.563,1320625,14.094,6.459,0.2577,340275,1,8.129,0.617,1.323,-0.414,2.977,8.31,0.267,1.136,14.221,0.375,1689640,14.34,2.323,4,0.3008,111.15,-1.0,16.833,21,1,36947.12109375,36000,2022-01-24,1,0.0,1,0.0,1,0.0,1,0.0,,
2.85,2698675,14.808,13.2,0.1997,539050,1,0.218,0.617,1.323,-0.414,2.436,6.8,0.219,1.206,14.995,0.375,1664317,14.325,2.288,2,0.2462,90.95,-1.0,16.833,21,0,36947.12109375,38000,2022-01-24,1,0.0,1,0.0,1,0.0,0,1.367,-50.85,-55.9
1.873,1583550,14.275,8.503,0.4143,656075,1,2.996,0.761,0.466,0.547,1.326,7.24,0.291,1.924,14.93,0.933,2274237,14.637,2.996,2,0.2139,80.65,1.0,16.74,21,1,37706.3125,37000,2022-01-25,1,0.0,1,0.0,1,0.0,1,0.0,79.95,99.12
0.779,1821775,14.415,9.783,-0.4813,-876900,0,0.338,0.761,0.466,0.547,1.326,12.73,0.512,1.777,14.99,0.933,2512041,14.737,3.309,3,0.3761,141.8,1.0,16.74,21,0,37706.3125,38000,2022-01-25,1,0.0,1,0.0,1,0.0,0,3.527,127.85,90.16
2.585,2206950,14.607,7.763,0.2825,623400,1,5.082,0.881,0.684,0.478,2.106,1.0,0.207,1.551,15.046,1.099,6441997,15.678,2.567,4,0.0018,0.7,0.2261,17.163,21,1,37981.66015625,37000,2022-01-27,1,0.0,1,0.0,1,0.0,1,0.0,-391.75,-55176.06
1.365,1981900,14.5,6.971,0.2332,462250,1,0.111,0.881,0.684,0.478,1.843,1.0,0.207,1.741,15.054,1.099,1686306,14.338,0.672,5,0.0012,0.45,0.2261,17.163,21,0,37981.66015625,38500,2022-01-27,1,0.0,1,0.0,0,0.013,0,2.185,-396.6,-86217.39
1.828,762450,13.544,8.349,0.2248,171425,1,2.998,0.735,1.407,-0.825,2.653,20.28,0.551,1.255,13.772,0.416,855977,13.66,2.968,3,1.0413,392.45,-0.1803,16.027,21,1,37688.9609375,37000,2022-01-28,1,0.0,1,0.0,1,0.0,1,0.0,,
0.825,1034775,13.85,11.331,0.2414,249825,1,0.654,0.735,1.407,-0.825,0.0,29.76,0.809,1.695,14.378,0.416,747764,13.525,2.592,2,1.5278,575.8,-0.1803,16.027,21,0,37688.9609375,38000,2022-01-28,1,0.0,0,1.34,0,3.529,0,3.529,-142.3,-24.71
1.251,823675,13.622,6.867,0.3508,288950,1,3.32,0.578,0.791,-0.066,1.317,34.71,0.667,1.388,13.95,0.283,888859,13.698,3.318,2,1.2599,478.45,0.0142,16.3,21,1,37974.91015625,37500,2022-01-31,1,0.0,1,0.0,1,0.0,1,0.0,,
2.699,1387500,14.143,11.567,0.243,337175,1,0.082,0.578,0.791,-0.066,2.633,24.37,0.468,1.247,14.364,0.283,770960,13.555,2.878,3,0.8847,335.95,0.0142,16.3,21,0,37974.91015625,39000,2022-01-31,1,0.0,0,0.869,0,0.869,0,0.869,123.15,36.66
1.312,1620900,14.298,9.937,0.2351,381000,1,1.677,0.486,0.667,0.533,0.779,16.01,0.455,1.538,14.729,0.594,2481163,14.724,4.444,1,0.4742,182.6,0.2522,16.607,21,1,38505.05078125,38000,2022-02-01,1,0.0,1,0.0,1,0.0,0,0.013,,
2.584,2129525,14.571,13.056,0.2702,575300,1,0.023,0.486,0.667,0.533,3.116,8.74,0.248,1.386,14.898,0.594,1989932,14.504,3.564,3,0.2589,99.7,0.2522,16.607,21,0,38505.05078125,39500,2022-02-01,1,0.0,1,0.0,1,0.0,1,0.0,-39.4,-39.51
0.839,2088125,14.552,8.819,0.9121,1904575,1,2.527,0.789,0.648,0.331,0.509,11.75,0.437,2.144,15.315,0.948,2861518,14.867,3.333,2,0.2461,96.8,1.0,16.98,21,1,39330.04296875,39000,2022-02-02,1,0.0,0,0.537,0,2.555,0,2.555,91.95,94.98
1.703,2563650,14.757,10.827,-0.0081,-20825,0,0.03,0.789,0.648,0.331,2.034,3.04,0.113,1.639,15.251,0.948,2078486,14.547,2.421,2,0.0636,25.0,1.0,16.98,21,0,39330.04296875,40000,2022-02-02,1,0.0,1,0.0,1,0.0,1,0.0,24.75,98.96
1.306,1490600,14.215,5.47,-0.1452,-216375,0,13.647,0.833,1.017,-0.232,1.538,1.0,0.238,2.171,14.99,0.783,1754227,14.378,0.719,5,0.0006,0.25,-0.8375,17.121,21,1,39009.546875,38500,2022-02-03,1,0.0,0,1.295,0,1.295,0,1.295,-300.7,-115653.85
1.257,1938575,14.477,7.114,0.0662,128275,1,0.109,0.833,1.017,-0.232,1.025,1.0,0.238,2.378,15.344,0.783,7167979,15.785,2.939,6,0.0012,0.45,-0.8375,17.121,21,0,39009.546875,39500,2022-02-03,1,0.0,1,0.0,1,0.0,1,0.0,-178.0,-38695.65
2.034,1350175,14.116,8.352,0.3205,432775,1,7.589,0.683,1.215,-0.544,2.578,7.9,0.349,1.233,14.325,0.451,1121974,13.931,2.233,3,0.4048,157.0,-0.3994,16.598,21,1,38788.90234375,38000,2022-02-04,0,0.013,0,0.013,0,0.013,0,0.013,-222.7,-141.84
1.833,1911900,14.464,11.827,0.4885,934025,1,0.132,0.683,1.215,-0.544,1.289,8.98,0.397,1.703,14.996,0.451,1322877,14.095,2.633,2,0.4601,178.45,-0.3994,16.598,21,0,38788.90234375,39500,2022-02-04,1,0.0,1,0.0,1,0.0,1,0.0,,
1.303,1068600,13.882,5.381,0.2371,253375,1,11.014,0.67,1.546,-0.803,2.106,13.71,0.469,1.62,14.364,0.314,1197983,13.996,2.144,4,0.4973,188.95,-0.8849,16.804,21,1,37995.0078125,37500,2022-02-07,1,0.0,1,0.0,1,0.0,0,1.558,88.25,46.7
2.645,3037875,14.927,15.298,0.3821,1160725,1,0.27,0.67,1.546,-0.803,1.842,7.17,0.245,1.454,15.301,0.314,1541935,14.249,2.76,2,0.2602,98.85,-0.8849,16.804,21,0,37995.0078125,39000,2022-02-07,1,0.0,1,0.0,0,0.028,0,0.028,49.35,49.92
1.388,1253850,14.042,5.799,0.1477,185250,1,3.722,0.621,0.82,0.074,1.315,8.94,0.333,1.962,14.716,0.64,3059713,14.934,3.477,2,0.2648,100.7,-0.6467,16.889,21,1,38028.0078125,37500,2022-02-08,1,0.0,1,0.0,1,0.0,0,1.556,,
2.556,2433550,14.705,11.256,-0.2483,-604325,0,0.202,0.621,0.82,0.074,2.63,4.4,0.164,1.472,15.092,0.64,1613304,14.294,1.833,3,0.1302,49.5,-0.6467,16.889,21,0,38028.0078125,39000,2022-02-08,1,0.0,0,0.028,0,0.028,0,0.028,-15.2,-30.7
1.579,2251950,14.627,8.486,0.2741,617150,1,3.398,0.693,0.752,0.284,1.295,4.05,0.161,1.802,15.216,0.805,2499406,14.732,2.834,2,0.0848,32.75,1.0,17.094,21,1,38609.80078125,38000,2022-02-09,1,0.0,1,0.0,0,2.828,0,2.828,,
1.011,2891575,14.877,10.897,0.1584,458025,1,0.165,0.693,0.752,0.284,1.295,8.01,0.319,1.789,15.459,0.805,2078721,14.547,2.357,2,0.1676,64.7,1.0,17.094,21,0,38609.80078125,39000,2022-02-09,0,0.027,0,0.027,0,0.027,0,0.027,29.5,45.59
2.537,2486825,14.727,8.611,0.1473,366300,1,0.011,0.815,0.88,0.027,2.563,1.0,0.316,1.333,15.014,0.879,1463062,14.196,0.597,6,0.0005,0.2,1.0,17.179,21,0,39010.49609375,40000,2022-02-10,1,0.0,1,0.0,1,0.0,1,0.0,,
1.342,1026500,13.842,7.333,0.2399,246250,1,4.526,0.807,1.09,0.044,1.298,10.82,0.518,1.473,14.229,0.772,1184417,13.985,2.617,3,0.5534,213.15,-0.4865,16.454,21,1,38516.80078125,38000,2022-02-11,0,2.835,0,2.835,0,2.835,0,2.835,,
1.255,1472650,14.203,10.52,0.4542,668825,1,0.258,0.807,1.09,0.044,1.298,9.68,0.463,1.937,14.864,0.772,1361061,14.124,3.007,3,0.4954,190.8,-0.4865,16.454,21,0,38516.80078125,39000,2022-02-11,1,0.0,1,0.0,1,0.0,1,0.0,,
1.106,1066375,13.88,8.392,0.4371,466150,1,12.828,1.069,2.109,-0.52,1.626,23.02,0.646,1.569,14.33,0.699,1263509,14.049,2.744,3,0.8327,307.35,-0.5372,16.358,21,1,36908.12109375,36500,2022-02-14,1,0.0,1,0.0,1,0.0,1,0.0,,
1.604,1566975,14.265,12.331,0.9815,1538050,1,0.318,1.069,2.109,-0.52,1.084,15.81,0.444,1.828,14.868,0.699,1471525,14.202,3.195,2,0.5718,211.05,-0.5372,16.358,21,0,36908.12109375,37500,2022-02-14,0,1.814,0,1.814,0,1.814,0,1.814,-569.4,-269.78
1.754,1338275,14.107,7.048,0.628,840450,1,2.734,0.639,0.275,0.444,1.31,8.6,0.3,1.953,14.776,0.694,1063715,13.877,1.699,2,0.254,96.95,1.0,16.759,21,1,38169.65625,37500,2022-02-15,1,0.0,1,0.0,1,0.0,0,0.337,-9.85,-10.16
2.175,1900050,14.457,10.006,-0.075,-142450,0,0.083,0.639,0.275,0.444,2.62,6.76,0.236,1.661,14.965,0.694,1564960,14.263,2.5,3,0.1996,76.2,1.0,16.759,21,0,38169.65625,39000,2022-02-15,1,0.0,1,0.0,1,0.0,1,0.0,,
2.512,1492400,14.216,6.481,-0.2136,-318800,0,5.545,0.736,1.244,-0.123,2.635,6.77,0.221,1.508,14.627,0.612,2358189,14.673,1.901,3,0.1412,53.6,-0.9856,16.952,21,1,37953.359375,37000,2022-02-16,1,0.0,1,0.0,1,0.0,1,0.0,53.25,99.33
1.44,2579525,14.763,11.202,0.2717,700925,1,0.13,0.736,1.244,-0.123,1.317,7.54,0.247,2.221,15.561,0.612,3785148,15.147,3.052,2,0.1573,59.7,-0.9856,16.952,21,0,37953.359375,38500,2022-02-16,1,0.0,1,0.0,1,0.0,1,0.0,59.3,99.31
1.415,1819950,14.414,6.418,0.18,327550,1,10.291,1.053,1.129,-0.183,1.599,1.0,0.211,1.925,15.069,0.967,2964307,14.902,1.107,4,0.0009,0.35,-0.2926,17.16,21,1,37531.2109375,37000,2022-02-17,1,0.0,1,0.0,1,0.0,0,4.722,-319.45,-88736.11
1.249,2094950,14.555,7.388,0.3331,697850,1,0.177,1.053,1.129,-0.183,1.066,1.0,0.211,2.231,15.358,0.967,9020965,16.015,3.37,5,0.0017,0.65,-0.2926,17.16,21,0,37531.2109375,38000,2022-02-17,1,0.0,1,0.0,1,0.0,1,0.0,-320.05,-48492.42
1.592,1399325,14.152,10.226,0.3025,423350,1,6.073,0.856,0.883,-0.003,1.596,16.63,0.599,1.416,14.499,0.782,1069437,13.883,2.925,2,0.8506,319.8,0.0828,16.432,21,1,37598.7109375,37000,2022-02-18,1,0.0,1,0.0,1,0.0,0,4.714,114.85,35.91
1.067,1444725,14.183,10.557,0.1167,168575,1,0.358,0.856,0.883,-0.003,1.064,16.68,0.601,1.635,14.675,0.782,1327518,14.099,3.631,3,0.853,320.7,0.0828,16.432,21,0,37598.7109375,38000,2022-02-18,1,0.0,1,0.0,1,0.0,1,0.0,68.45,21.34
1.818,1824325,14.417,9.816,0.233,425000,1,8.184,0.966,0.847,0.226,1.592,15.05,0.486,1.611,14.893,0.965,1666366,14.326,2.875,2,0.5438,204.95,0.283,16.738,21,1,37685.1640625,37000,2022-02-21,1,0.0,1,0.0,0,4.703,0,4.703,-39.95,-19.49
2.162,1634300,14.307,8.794,0.1306,213425,1,0.147,0.966,0.847,0.226,2.388,7.16,0.231,1.645,14.804,0.965,1519406,14.234,2.622,4,0.2589,97.55,0.283,16.738,21,0,37685.1640625,38500,2022-02-21,1,0.0,1,0.0,1,0.0,1,0.0,,
0.993,1808125,14.408,9.604,-0.009,-16200,0,3.194,0.985,0.794,-0.345,1.338,22.2,0.658,1.83,15.012,0.846,2587212,14.766,4.006,3,0.6553,244.9,-1.0,16.751,21,1,37371.21484375,37000,2022-02-22,1,0.0,0,4.742,0,4.742,0,4.742,149.8,61.17
1.683,2212400,14.61,11.751,0.2984,660275,1,0.187,0.985,0.794,-0.345,1.338,9.56,0.283,1.704,15.143,0.846,2000120,14.509,3.097,2,0.282,105.4,-1.0,16.751,21,0,37371.21484375,38000,2022-02-22,1,0.0,1,0.0,1,0.0,1,0.0,55.45,52.6
1.047,1749100,14.375,7.161,-0.0337,-59025,0,3.469,0.712,1.147,-0.29,1.337,12.17,0.393,1.948,15.042,0.553,2394968,14.689,2.663,3,0.2543,95.1,-0.708,17.011,21,1,37391.6171875,37000,2022-02-23,0,4.74,0,4.74,0,4.74,0,5.499,,
1.627,2566800,14.758,10.509,0.1381,354400,1,0.137,0.712,1.147,-0.29,1.337,6.39,0.206,2.015,15.459,0.553,2652023,14.791,2.949,3,0.1336,49.95,-0.708,17.011,21,0,37391.6171875,38000,2022-02-23,1,0.0,1,0.0,1,0.0,1,0.0,,
0.646,2014875,14.516,10.725,0.3467,698625,1,29.254,1.45,1.733,-1.057,1.703,1.0,0.155,1.732,15.066,1.014,3350152,15.025,1.862,4,0.0159,5.6,-0.3981,16.749,21,1,35227.69140625,35000,2022-02-24,1,0.0,1,0.0,1,0.0,0,1.682,,
2.192,1537850,14.246,8.186,0.9729,1496100,1,0.658,1.45,1.733,-1.057,1.135,1.0,0.155,2.232,15.049,1.014,5823658,15.577,3.236,2,0.003,1.05,-0.3981,16.749,21,0,35227.69140625,36000,2022-02-24,0,1.222,0,1.222,0,1.222,0,1.222,-851.15,-80297.17
1.181,1061300,13.875,11.683,0.6525,692550,1,2.138,0.993,0.85,0.083,1.098,26.0,0.767,1.551,14.314,1.086,1394092,14.148,3.698,3,1.3294,484.3,0.5441,16.022,21,1,36430.328125,36000,2022-02-25,1,0.0,0,1.723,0,2.899,0,8.589,-9.25,-1.91
1.564,1015625,13.831,11.181,0.0763,77475,1,0.17,0.993,0.85,0.083,1.647,17.04,0.503,1.491,14.23,1.086,1502702,14.223,3.986,2,0.8714,317.45,0.5441,16.022,21,0,36430.328125,37000,2022-02-25,1,0.0,1,0.0,1,0.0,1,0.0,91.85,28.93
0.566,887875,13.697,8.204,-0.1953,-173425,0,1.475,0.816,0.584,0.29,0.276,37.63,0.854,2.018,14.399,0.957,1314826,14.089,3.17,2,1.3632,493.55,-0.7844,16.197,21,1,36204.87890625,36000,2022-02-28,0,1.733,0,2.917,0,4.399,0,8.643,-237.5,-48.12
2.196,1215525,14.011,11.232,0.1645,199900,1,0.119,0.816,0.584,0.29,2.486,17.2,0.39,1.666,14.521,0.957,1379770,14.137,3.327,2,0.6231,225.6,-0.7844,16.197,21,0,36204.87890625,37000,2022-02-28,1,0.0,1,0.0,1,0.0,1,0.0,,
1.053,1401850,14.153,8.655,0.0569,79750,1,2.104,0.714,0.823,-0.078,1.131,34.02,0.633,1.783,14.731,0.597,2977498,14.907,4.302,2,0.7123,251.95,-1.0,16.6,21,1,35372.390625,35000,2022-03-02,0,0.159,0,1.675,0,6.019,0,6.019,159.05,63.13
1.774,1828250,14.419,11.288,0.6708,1226400,1,0.184,0.714,0.823,-0.078,1.696,21.05,0.391,1.664,14.928,0.597,2032535,14.525,2.937,3,0.4407,155.9,-1.0,16.6,21,0,35372.390625,36000,2022-03-02,1,0.0,1,0.0,1,0.0,1,0.0,155.5,99.74
2.701,2593300,14.768,9.105,0.5001,1296950,1,13.184,0.905,1.104,-0.161,2.862,1.0,0.154,1.188,14.941,0.812,1960342,14.489,0.715,3,0.001,0.35,-0.2611,17.165,21,1,34943.89453125,34000,2022-03-03,1,0.0,0,3.231,0,3.231,0,3.231,-497.65,-138236.11
3.022,1873975,14.444,6.579,0.0244,45725,1,0.06,0.905,1.104,-0.161,2.862,1.0,0.154,1.258,14.673,0.812,3511523,15.072,1.281,7,0.0011,0.4,-0.2611,17.165,21,0,34943.89453125,36000,2022-03-03,1,0.0,1,0.0,1,0.0,1,0.0,,
1.184,893125,13.702,10.711,0.506,451900,1,6.06,1.063,1.026,-0.56,1.744,28.26,0.74,1.411,14.047,0.772,1434605,14.176,3.71,3,1.4474,498.0,-0.1517,15.936,21,1,34407.40234375,34000,2022-03-04,0,3.282,0,3.282,0,3.282,0,3.282,-829.8,-166.62
1.722,937550,13.751,11.243,0.4082,382675,1,0.412,1.063,1.026,-0.56,1.163,22.57,0.591,1.609,14.227,0.772,1591424,14.28,4.116,2,1.1559,397.7,-0.1517,15.936,21,0,34407.40234375,35000,2022-03-04,1,0.0,1,0.0,1,0.0,1,0.0,,
2.649,1003025,13.819,9.203,0.2731,273925,1,14.669,0.921,1.111,-0.393,3.042,30.83,0.527,1.091,13.906,0.594,1384615,14.141,3.584,4,1.1185,367.65,-1.0,16.204,21,1,32870.8671875,32000,2022-03-07,1,0.0,1,0.0,1,0.0,1,0.0,,
1.914,1028075,13.843,9.433,0.9618,988800,1,0.561,0.921,1.111,-0.393,1.521,35.27,0.603,1.473,14.231,0.594,1173276,13.975,3.037,3,1.2797,420.65,-1.0,16.204,21,0,32870.8671875,33500,2022-03-07,1,0.0,0,0.958,0,2.967,0,5.512,56.2,13.36
0.476,969275,13.784,7.836,0.2997,290500,1,0.776,0.606,0.397,0.476,0.0,45.08,0.854,1.764,14.352,0.688,704859,13.466,1.421,2,1.3351,442.7,-0.4063,16.331,21,1,33157.71484375,33000,2022-03-08,1,0.0,1,0.0,1,0.0,1,0.0,351.55,79.41
2.54,1387525,14.143,11.217,0.2714,376575,1,0.187,0.606,0.397,0.476,3.016,19.21,0.364,1.68,14.662,0.688,1607378,14.29,3.241,3,0.5689,188.65,-0.4063,16.331,21,0,33157.71484375,34000,2022-03-08,1,0.0,0,1.433,0,1.646,0,3.956,-44.3,-23.48
2.41,1567825,14.265,10.326,0.3818,598550,1,2.112,0.732,0.482,0.932,1.479,12.88,0.281,1.495,14.667,0.908,2827482,14.855,3.584,2,0.2696,91.15,1.0,16.536,21,1,33815.0546875,33000,2022-03-09,1,0.0,1,0.0,1,0.0,1,0.0,,
0.547,1347700,14.114,8.877,-0.0296,-39825,0,0.286,0.732,0.482,0.932,1.479,32.92,0.717,1.792,14.697,0.908,2946399,14.896,3.734,3,0.6889,232.95,1.0,16.536,21,0,33815.0546875,34000,2022-03-09,0,1.405,0,1.614,0,3.879,0,5.169,-249.35,-107.04
