date,spot,next_spot,return_pct,actual_up,p_oi,oi_action,oi_conviction,oi_participated,oi_correct,year
2021-06-25,35364.23828125,35359.0390625,-0.015,False,0.5475,NO_TRADE,none,False,,2021
2021-06-28,35359.0390625,35009.89453125,-0.987,False,0.1512,BUY_PE,high,True,True,2021
2021-06-29,35009.89453125,34771.796875,-0.68,False,0.1922,BUY_PE,high,True,True,2021
2021-06-30,34771.796875,34683.59765625,-0.254,False,0.258,BUY_PE,high,True,True,2021
2021-07-01,34683.59765625,34809.4921875,0.363,True,0.0569,BUY_PE,high,True,False,2021
2021-07-02,34809.4921875,35211.58984375,1.155,True,0.1966,BUY_PE,high,True,False,2021
2021-07-05,35211.58984375,35578.734375,1.043,True,0.6003,SMALL_CE,moderate,True,True,2021
2021-07-06,35578.734375,35770.88671875,0.54,True,0.52,NO_TRADE,none,False,,2021
2021-07-07,35770.88671875,35273.69140625,-1.39,False,0.6123,SMALL_CE,moderate,True,False,2021
2021-07-08,35273.69140625,35071.54296875,-0.573,False,0.151,BUY_PE,high,True,True,2021
2021-07-09,35071.54296875,35198.48828125,0.362,True,0.2501,BUY_PE,high,True,False,2021
2021-07-12,35198.48828125,35672.984375,1.348,True,0.1715,BUY_PE,high,True,False,2021
2021-07-13,35672.984375,35667.8359375,-0.014,False,0.5602,SMALL_CE,moderate,True,False,2021
2021-07-14,35667.8359375,35907.23046875,0.671,True,0.456,NO_TRADE,none,False,,2021
2021-07-15,35907.23046875,35751.38671875,-0.434,False,0.5952,SMALL_CE,moderate,True,False,2021
2021-07-16,35751.38671875,35078.79296875,-1.881,False,0.2159,BUY_PE,high,True,True,2021
2021-07-19,35078.79296875,34415.05078125,-1.892,False,0.165,BUY_PE,high,True,True,2021
2021-07-20,34415.05078125,34676.8984375,0.761,True,0.2678,BUY_PE,high,True,False,2021
2021-07-22,34676.8984375,35033.9921875,1.03,True,0.5192,NO_TRADE,none,False,,2021
2021-07-23,35033.9921875,34949.29296875,-0.242,False,0.6006,SMALL_CE,moderate,True,False,2021
2021-07-26,34949.29296875,34797.04296875,-0.436,False,0.2327,BUY_PE,high,True,True,2021
2021-07-27,34797.04296875,34532.49609375,-0.76,False,0.2418,BUY_PE,high,True,True,2021
2021-07-28,34532.49609375,34691.09765625,0.459,True,0.1352,BUY_PE,high,True,False,2021
2021-07-29,34691.09765625,34583.94921875,-0.309,False,0.542,NO_TRADE,none,False,,2021
2021-07-30,34583.94921875,34709.59765625,0.363,True,0.0981,BUY_PE,high,True,False,2021
2021-08-02,34709.59765625,35207.0390625,1.433,True,0.1758,BUY_PE,high,True,False,2021
2021-08-03,35207.0390625,36027.6328125,2.331,True,0.5428,NO_TRADE,none,False,,2021
2021-08-04,36027.6328125,35834.33203125,-0.537,False,0.3936,SMALL_PE,moderate,True,True,2021
2021-08-05,35834.33203125,35808.83203125,-0.071,False,0.1777,BUY_PE,high,True,True,2021
2021-08-06,35808.83203125,36028.53125,0.614,True,0.2805,BUY_PE,high,True,False,2021
2021-08-09,36028.53125,36033.68359375,0.014,False,0.5147,NO_TRADE,none,False,,2021
2021-08-10,36033.68359375,35805.98046875,-0.632,False,0.1325,BUY_PE,high,True,True,2021
2021-08-11,35805.98046875,35936.6328125,0.365,True,0.2655,BUY_PE,high,True,False,2021
2021-08-12,35936.6328125,36168.9296875,0.646,True,0.5116,NO_TRADE,none,False,,2021
2021-08-13,36168.9296875,36094.08203125,-0.207,False,0.5923,SMALL_CE,moderate,True,False,2021
2021-08-16,36094.08203125,35867.03125,-0.629,False,0.1904,BUY_PE,high,True,True,2021
2021-08-17,35867.03125,35554.0859375,-0.873,False,0.3078,BUY_PE,high,True,True,2021
2021-08-18,35554.0859375,35033.4453125,-1.464,False,0.1642,BUY_PE,high,True,True,2021
2021-08-20,35033.4453125,35123.98828125,0.258,True,0.1921,BUY_PE,high,True,False,2021
2021-08-23,35123.98828125,35711.6875,1.673,True,0.3601,SMALL_PE,moderate,True,False,2021
2021-08-24,35711.6875,35585.8359375,-0.352,False,0.6733,SMALL_CE,moderate,True,False,2021
2021-08-25,35585.8359375,35617.13671875,0.088,True,0.2213,BUY_PE,high,True,False,2021
2021-08-26,35617.13671875,35627.38671875,0.029,False,0.673,SMALL_CE,moderate,True,False,2021
2021-08-27,35627.38671875,36347.2265625,2.02,True,0.5546,SMALL_CE,moderate,True,True,2021
2021-08-30,36347.2265625,36424.1796875,0.212,True,0.548,NO_TRADE,none,False,,2021
2021-08-31,36424.1796875,36573.875,0.411,True,0.1705,BUY_PE,high,True,False,2021
2021-09-01,36573.875,36830.87109375,0.703,True,0.6227,SMALL_CE,moderate,True,True,2021
2021-09-02,36830.87109375,36760.72265625,-0.19,False,0.5774,SMALL_CE,moderate,True,False,2021
2021-09-03,36760.72265625,36591.92578125,-0.459,False,0.2172,BUY_PE,high,True,True,2021
2021-09-06,36591.92578125,36468.375,-0.338,False,0.2091,BUY_PE,high,True,True,2021
2021-09-07,36468.375,36767.7734375,0.821,True,0.1882,BUY_PE,high,True,False,2021
2021-09-08,36767.7734375,36682.7734375,-0.231,False,0.6064,SMALL_CE,moderate,True,False,2021
2021-09-09,36682.7734375,36471.375,-0.576,False,0.1306,BUY_PE,high,True,True,2021
2021-09-13,36471.375,36612.625,0.387,True,0.1736,BUY_PE,high,True,False,2021
2021-09-14,36612.625,36851.8203125,0.653,True,0.3081,BUY_PE,high,True,False,2021
2021-09-15,36851.8203125,37668.1640625,2.215,True,0.5459,NO_TRADE,none,False,,2021
2021-09-16,37668.1640625,37811.5078125,0.381,True,0.4828,NO_TRADE,none,False,,2021
2021-09-17,37811.5078125,37145.265625,-1.762,False,0.1313,BUY_PE,high,True,True,2021
2021-09-20,37145.265625,37235.41796875,0.243,True,0.2598,BUY_PE,high,True,False,2021
2021-09-21,37235.41796875,36944.21875,-0.782,False,0.2703,BUY_PE,high,True,True,2021
2021-09-22,36944.21875,37771.26171875,2.239,True,0.2217,BUY_PE,high,True,False,2021
2021-09-23,37771.26171875,37829.859375,0.155,True,0.5157,NO_TRADE,none,False,,2021
2021-09-24,37829.859375,38170.8046875,0.901,True,0.1997,BUY_PE,high,True,False,2021
2021-09-27,38170.8046875,37944.55859375,-0.593,False,0.6124,SMALL_CE,moderate,True,False,2021
2021-09-28,37944.55859375,37742.5625,-0.532,False,0.2501,BUY_PE,high,True,True,2021
2021-09-29,37742.5625,37424.66796875,-0.842,False,0.4861,NO_TRADE,none,False,,2021
2021-09-30,37424.66796875,37225.46484375,-0.532,False,0.3191,BUY_PE,high,True,True,2021
2021-10-01,37225.46484375,37579.2109375,0.95,True,0.1671,BUY_PE,high,True,False,2021
2021-10-04,37579.2109375,37740.5625,0.429,True,0.5154,NO_TRADE,none,False,,2021
2021-10-05,37740.5625,37521.11328125,-0.581,False,0.4787,NO_TRADE,none,False,,2021
2021-10-06,37521.11328125,37752.76171875,0.617,True,0.1915,BUY_PE,high,True,False,2021
2021-10-07,37752.76171875,37774.8125,0.058,True,0.5532,SMALL_CE,moderate,True,True,2021
2021-10-08,37774.8125,38293.35546875,1.373,True,0.2463,BUY_PE,high,True,False,2021
2021-10-11,38293.35546875,38521.05078125,0.595,True,0.5996,SMALL_CE,moderate,True,True,2021
2021-10-12,38521.05078125,38635.30078125,0.297,True,0.602,SMALL_CE,moderate,True,True,2021
2021-10-13,38635.30078125,39340.44140625,1.825,True,0.1668,BUY_PE,high,True,False,2021
2021-10-14,39340.44140625,39684.33984375,0.874,True,0.5006,NO_TRADE,none,False,,2021
2021-10-18,39684.33984375,39540.0390625,-0.364,False,0.6177,SMALL_CE,moderate,True,False,2021
2021-10-19,39540.0390625,39517.73828125,-0.056,False,0.2449,BUY_PE,high,True,True,2021
2021-10-20,39517.73828125,40029.734375,1.296,True,0.4868,NO_TRADE,none,False,,2021
2021-10-21,40029.734375,40323.1796875,0.733,True,0.4674,NO_TRADE,none,False,,2021
2021-10-22,40323.1796875,41191.91796875,2.154,True,0.6157,SMALL_CE,moderate,True,True,2021
2021-10-25,41191.91796875,41237.8203125,0.111,True,0.6076,SMALL_CE,moderate,True,True,2021
2021-10-26,41237.8203125,40873.875,-0.883,False,0.2758,BUY_PE,high,True,True,2021
2021-10-27,40873.875,39508.48828125,-3.34,False,0.2288,BUY_PE,high,True,True,2021
2021-10-28,39508.48828125,39115.1484375,-0.996,False,0.4055,SMALL_PE,moderate,True,True,2021
2021-10-29,39115.1484375,39763.2890625,1.657,True,0.3221,SMALL_PE,moderate,True,False,2021
2021-11-01,39763.2890625,39937.984375,0.439,True,0.5357,NO_TRADE,none,False,,2021
2021-11-02,39937.984375,39401.59375,-1.343,False,0.1265,BUY_PE,high,True,True,2021
2021-11-03,39401.59375,39573.23828125,0.436,True,0.2044,BUY_PE,high,True,False,2021
2021-11-04,39573.23828125,39437.79296875,-0.342,False,0.178,BUY_PE,high,True,True,2021
2021-11-08,39437.79296875,39368.34375,-0.176,False,0.1382,BUY_PE,high,True,True,2021
2021-11-09,39368.34375,39022.796875,-0.878,False,0.2171,BUY_PE,high,True,True,2021
2021-11-10,39022.796875,38559.75,-1.187,False,0.2156,BUY_PE,high,True,True,2021
2021-11-11,38559.75,38732.90234375,0.449,True,0.2044,BUY_PE,high,True,False,2021
2021-11-12,38732.90234375,38701.90234375,-0.08,False,0.202,BUY_PE,high,True,True,2021
2021-11-15,38701.90234375,38306.65625,-1.021,False,0.1981,BUY_PE,high,True,True,2021
2021-11-16,38306.65625,38041.109375,-0.693,False,0.2679,BUY_PE,high,True,True,2021
2021-11-17,38041.109375,37975.80859375,-0.172,False,0.2113,BUY_PE,high,True,True,2021
2021-11-18,37975.80859375,37128.37109375,-2.232,False,0.4849,NO_TRADE,none,False,,2021
2021-11-22,37128.37109375,37272.3671875,0.388,True,0.2585,BUY_PE,high,True,False,2021
2021-11-23,37272.3671875,37441.515625,0.454,True,0.6704,SMALL_CE,moderate,True,True,2021
2021-11-24,37441.515625,37364.31640625,-0.206,False,0.5894,SMALL_CE,moderate,True,False,2021
2021-11-25,37364.31640625,36025.08203125,-3.584,False,0.2451,BUY_PE,high,True,True,2021
2021-11-26,36025.08203125,35976.03125,-0.136,False,0.2936,BUY_PE,high,True,True,2021
2021-11-29,35976.03125,35694.88671875,-0.781,False,0.1131,BUY_PE,high,True,True,2021
2021-11-30,35694.88671875,36364.4765625,1.876,True,0.272,BUY_PE,high,True,False,2021
2021-12-01,36364.4765625,36507.82421875,0.394,True,0.4818,NO_TRADE,none,False,,2021
2021-12-02,36507.82421875,36196.7265625,-0.852,False,0.5566,SMALL_CE,moderate,True,False,2021
2021-12-03,36196.7265625,35735.484375,-1.274,False,0.2132,BUY_PE,high,True,True,2021
2021-12-06,35735.484375,36617.97265625,2.47,True,0.3354,SMALL_PE,moderate,True,False,2021
2021-12-07,36617.97265625,37284.265625,1.82,True,0.628,SMALL_CE,moderate,True,True,2021
2021-12-08,37284.265625,37082.01953125,-0.542,False,0.4779,NO_TRADE,none,False,,2021
2021-12-09,37082.01953125,37105.21875,0.063,True,0.1603,BUY_PE,high,True,False,2021
2021-12-10,37105.21875,36924.8203125,-0.486,False,0.3483,SMALL_PE,moderate,True,True,2021
2021-12-13,36924.8203125,36893.51953125,-0.085,False,0.1991,BUY_PE,high,True,True,2021
2021-12-14,36893.51953125,36789.125,-0.283,False,0.3308,SMALL_PE,moderate,True,True,2021
2021-12-15,36789.125,36548.22265625,-0.655,False,0.2845,BUY_PE,high,True,True,2021
2021-12-16,36548.22265625,35618.234375,-2.545,False,0.152,BUY_PE,high,True,True,2021
2021-12-17,35618.234375,34439.453125,-3.309,False,0.3934,SMALL_PE,moderate,True,True,2021
2021-12-20,34439.453125,34607.44921875,0.488,True,0.3537,SMALL_PE,moderate,True,False,2021
2021-12-21,34607.44921875,35029.09375,1.218,True,0.5203,NO_TRADE,none,False,,2021
2021-12-22,35029.09375,35190.73828125,0.461,True,0.4755,NO_TRADE,none,False,,2021
2021-12-23,35190.73828125,34856.64453125,-0.949,False,0.5787,SMALL_CE,moderate,True,False,2021
2021-12-24,34856.64453125,35057.4921875,0.576,True,0.3637,SMALL_PE,moderate,True,False,2021
2021-12-27,35057.4921875,35183.390625,0.359,True,0.643,SMALL_CE,moderate,True,True,2021
2021-12-28,35183.390625,35044.9921875,-0.393,False,0.2107,BUY_PE,high,True,True,2021
2021-12-29,35044.9921875,35063.1953125,0.052,True,0.2356,BUY_PE,high,True,False,2021
2021-12-30,35063.1953125,35481.28515625,1.192,True,0.6162,SMALL_CE,moderate,True,True,2021
2021-12-31,35481.28515625,36421.4765625,2.65,True,0.4819,NO_TRADE,none,False,,2021
2022-01-03,36421.4765625,36839.71875,1.148,True,0.5212,NO_TRADE,none,False,,2022
2022-01-04,36839.71875,37695.4609375,2.323,True,0.4515,NO_TRADE,none,False,,2022
2022-01-05,37695.4609375,37489.8125,-0.546,False,0.4791,NO_TRADE,none,False,,2022
2022-01-06,37489.8125,37739.1640625,0.665,True,0.1147,BUY_PE,high,True,False,2022
2022-01-07,37739.1640625,38347.453125,1.612,True,0.0858,BUY_PE,high,True,False,2022
2022-01-10,38347.453125,38441.75390625,0.246,True,0.4858,NO_TRADE,none,False,,2022
2022-01-11,38441.75390625,38727.1015625,0.742,True,0.53,NO_TRADE,none,False,,2022
2022-01-12,38727.1015625,38469.50390625,-0.665,False,0.4786,NO_TRADE,none,False,,2022
2022-01-13,38469.50390625,38369.953125,-0.259,False,0.1233,BUY_PE,high,True,True,2022
2022-01-14,38369.953125,38215.703125,-0.402,False,0.2182,BUY_PE,high,True,True,2022
2022-01-17,38215.703125,38209.85546875,-0.015,False,0.235,BUY_PE,high,True,False,2022
2022-01-18,38209.85546875,38040.91015625,-0.442,False,0.6337,SMALL_CE,moderate,True,False,2022
2022-01-19,38040.91015625,37850.41015625,-0.501,False,0.1838,BUY_PE,high,True,True,2022
2022-01-20,37850.41015625,37573.86328125,-0.731,False,0.2292,BUY_PE,high,True,True,2022
2022-01-21,37573.86328125,36947.12109375,-1.668,False,0.2373,BUY_PE,high,True,True,2022
2022-01-24,36947.12109375,37706.3125,2.055,True,0.1969,BUY_PE,high,True,False,2022
2022-01-25,37706.3125,37981.66015625,0.73,True,0.4453,SMALL_PE,moderate,True,False,2022
2022-01-27,37981.66015625,37688.9609375,-0.771,False,0.5308,NO_TRADE,none,False,,2022
2022-01-28,37688.9609375,37974.91015625,0.759,True,0.289,BUY_PE,high,True,False,2022
2022-01-31,37974.91015625,38505.05078125,1.396,True,0.3382,SMALL_PE,moderate,True,False,2022
2022-02-01,38505.05078125,39330.04296875,2.143,True,0.4297,SMALL_PE,moderate,True,False,2022
2022-02-02,39330.04296875,39009.546875,-0.815,False,0.4559,NO_TRADE,none,False,,2022
2022-02-03,39009.546875,38788.90234375,-0.566,False,0.2554,BUY_PE,high,True,True,2022
2022-02-04,38788.90234375,37995.0078125,-2.047,False,0.2109,BUY_PE,high,True,True,2022
2022-02-07,37995.0078125,38028.0078125,0.087,True,0.284,BUY_PE,high,True,False,2022
2022-02-08,38028.0078125,38609.80078125,1.53,True,0.1412,BUY_PE,high,True,False,2022
2022-02-09,38609.80078125,39010.49609375,1.038,True,0.5383,NO_TRADE,none,False,,2022
2022-02-10,39010.49609375,38516.80078125,-1.266,False,0.5774,SMALL_CE,moderate,True,False,2022
2022-02-11,38516.80078125,36908.12109375,-4.177,False,0.2378,BUY_PE,high,True,True,2022
2022-02-14,36908.12109375,38169.65625,3.418,True,0.4163,SMALL_PE,moderate,True,False,2022
2022-02-15,38169.65625,37953.359375,-0.567,False,0.4882,NO_TRADE,none,False,,2022
2022-02-16,37953.359375,37531.2109375,-1.112,False,0.1904,BUY_PE,high,True,True,2022
2022-02-17,37531.2109375,37598.7109375,0.18,True,0.3875,SMALL_PE,moderate,True,False,2022
2022-02-18,37598.7109375,37685.1640625,0.23,True,0.4636,NO_TRADE,none,False,,2022
2022-02-21,37685.1640625,37371.21484375,-0.833,False,0.5318,NO_TRADE,none,False,,2022
2022-02-22,37371.21484375,37391.6171875,0.055,True,0.2412,BUY_PE,high,True,False,2022
2022-02-23,37391.6171875,35227.69140625,-5.787,False,0.2618,BUY_PE,high,True,True,2022
2022-02-24,35227.69140625,36430.328125,3.414,True,0.7012,BUY_CE,high,True,True,2022
2022-02-25,36430.328125,36204.87890625,-0.619,False,0.5576,SMALL_CE,moderate,True,False,2022
2022-02-28,36204.87890625,35372.390625,-2.299,False,0.0985,BUY_PE,high,True,True,2022
2022-03-02,35372.390625,34943.89453125,-1.211,False,0.2173,BUY_PE,high,True,True,2022
2022-03-03,34943.89453125,34407.40234375,-1.535,False,0.2155,BUY_PE,high,True,True,2022
2022-03-04,34407.40234375,32870.8671875,-4.466,False,0.3695,SMALL_PE,moderate,True,True,2022
2022-03-07,32870.8671875,33157.71484375,0.873,True,0.3802,SMALL_PE,moderate,True,False,2022
2022-03-08,33157.71484375,33815.0546875,1.982,True,0.0921,BUY_PE,high,True,False,2022
2022-03-09,33815.0546875,34475.19921875,1.952,True,0.4723,NO_TRADE,none,False,,2022
2022-03-10,34475.19921875,34545.84765625,0.205,True,0.544,NO_TRADE,none,False,,2022
2022-03-11,34545.84765625,35311.73828125,2.217,True,0.1163,BUY_PE,high,True,False,2022
2022-03-14,35311.73828125,35022.2421875,-0.82,False,0.4042,SMALL_PE,moderate,True,True,2022
2022-03-15,35022.2421875,35747.8359375,2.072,True,0.2446,BUY_PE,high,True,False,2022
2022-03-16,35747.8359375,36428.12890625,1.903,True,0.4204,SMALL_PE,moderate,True,False,2022
2022-03-17,36428.12890625,36018.08203125,-1.126,False,0.6935,BUY_CE,high,True,False,2022
2022-03-21,36018.08203125,36348.12890625,0.916,True,0.2433,BUY_PE,high,True,False,2022
2022-03-22,36348.12890625,36146.9296875,-0.554,False,0.4617,NO_TRADE,none,False,,2022
2022-03-23,36146.9296875,35526.6875,-1.716,False,0.1863,BUY_PE,high,True,True,2022
2022-03-24,35526.6875,35409.69140625,-0.329,False,0.1761,BUY_PE,high,True,True,2022
2022-03-25,35409.69140625,35710.0859375,0.848,True,0.1993,BUY_PE,high,True,False,2022
2022-03-28,35710.0859375,35846.98046875,0.383,True,0.5942,SMALL_CE,moderate,True,True,2022
2022-03-29,35846.98046875,36333.87890625,1.358,True,0.4682,NO_TRADE,none,False,,2022
2022-03-30,36333.87890625,36373.1796875,0.108,True,0.5468,NO_TRADE,none,False,,2022
2022-03-31,36373.1796875,37148.06640625,2.13,True,0.6562,SMALL_CE,moderate,True,True,2022
2022-04-01,37148.06640625,38634.75,4.002,True,0.4502,NO_TRADE,none,False,,2022
2022-04-04,38634.75,38067.45703125,-1.468,False,0.3823,SMALL_PE,moderate,True,True,2022
2022-04-05,38067.45703125,37632.36328125,-1.143,False,0.2198,BUY_PE,high,True,True,2022
2022-04-06,37632.36328125,37556.9140625,-0.2,False,0.115,BUY_PE,high,True,True,2022
2022-04-07,37556.9140625,37751.61328125,0.518,True,0.2426,BUY_PE,high,True,False,2022
2022-04-08,37751.61328125,37613.36328125,-0.366,False,0.178,BUY_PE,high,True,True,2022
2022-04-11,37613.36328125,37746.9609375,0.355,True,0.2209,BUY_PE,high,True,False,2022
2022-04-12,37746.9609375,37462.96484375,-0.752,False,0.5413,NO_TRADE,none,False,,2022
2022-04-13,37462.96484375,36728.57421875,-1.96,False,0.128,BUY_PE,high,True,True,2022
2022-04-18,36728.57421875,36341.1796875,-1.055,False,0.2596,BUY_PE,high,True,True,2022
2022-04-19,36341.1796875,36314.4765625,-0.073,False,0.2374,BUY_PE,high,True,True,2022
2022-04-20,36314.4765625,36815.671875,1.38,True,0.253,BUY_PE,high,True,False,2022
2022-04-21,36815.671875,36044.33203125,-2.095,False,0.6361,SMALL_CE,moderate,True,False,2022
2022-04-22,36044.33203125,36081.93359375,0.104,True,0.2803,BUY_PE,high,True,False,2022
2022-04-25,36081.93359375,36404.37890625,0.894,True,0.5756,SMALL_CE,moderate,True,True,2022
2022-04-26,36404.37890625,36028.43359375,-1.033,False,0.4161,SMALL_PE,moderate,True,True,2022
2022-04-27,36028.43359375,36421.77734375,1.092,True,0.256,BUY_PE,high,True,False,2022
2022-04-28,36421.77734375,36087.73046875,-0.917,False,0.631,SMALL_CE,moderate,True,False,2022
2022-04-29,36087.73046875,36163.328125,0.209,True,0.2341,BUY_PE,high,True,False,2022
2022-05-02,36163.328125,35264.140625,-2.486,False,0.4804,NO_TRADE,none,False,,2022
2022-05-04,35264.140625,35232.44140625,-0.09,False,0.3544,SMALL_PE,moderate,True,True,2022
2022-05-05,35232.44140625,34590.796875,-1.821,False,0.6609,SMALL_CE,moderate,True,False,2022
2022-05-06,34590.796875,34275.0,-0.913,False,0.1908,BUY_PE,high,True,True,2022
2022-05-09,34275.0,34482.24609375,0.605,True,0.1683,BUY_PE,high,True,False,2022
2022-05-10,34482.24609375,34692.74609375,0.61,True,0.4767,NO_TRADE,none,False,,2022
2022-05-11,34692.74609375,33531.7578125,-3.346,False,0.4678,NO_TRADE,none,False,,2022
2022-05-12,33531.7578125,33120.96484375,-1.225,False,0.2803,BUY_PE,high,True,True,2022
2022-05-13,33120.96484375,33597.2109375,1.438,True,0.3918,SMALL_PE,moderate,True,False,2022
2022-05-16,33597.2109375,34301.5,2.096,True,0.4457,SMALL_PE,moderate,True,False,2022
2022-05-17,34301.5,34163.30078125,-0.403,False,0.4854,NO_TRADE,none,False,,2022
2022-05-18,34163.30078125,33315.26171875,-2.482,False,0.234,BUY_PE,high,True,True,2022
2022-05-19,33315.26171875,34276.0,2.884,True,0.3726,SMALL_PE,moderate,True,False,2022
2022-05-20,34276.0,34247.203125,-0.084,False,0.5624,SMALL_CE,moderate,True,False,2022
2022-05-23,34247.203125,34289.75,0.124,True,0.2075,BUY_PE,high,True,False,2022
2022-05-24,34289.75,34339.1015625,0.144,True,0.3849,SMALL_PE,moderate,True,False,2022
2022-05-25,34339.1015625,35094.4921875,2.2,True,0.1147,BUY_PE,high,True,False,2022
2022-05-26,35094.4921875,35612.88671875,1.477,True,0.5932,SMALL_CE,moderate,True,True,2022
2022-05-27,35612.88671875,35826.53125,0.6,True,0.4367,SMALL_PE,moderate,True,False,2022
2022-05-30,35826.53125,35486.984375,-0.948,False,0.0728,BUY_PE,high,True,True,2022
2022-05-31,35486.984375,35620.38671875,0.376,True,0.1017,BUY_PE,high,True,False,2022
2022-06-01,35620.38671875,35613.234375,-0.02,False,0.5581,SMALL_CE,moderate,True,False,2022
2022-06-02,35613.234375,35274.640625,-0.951,False,0.5784,SMALL_CE,moderate,True,False,2022
2022-06-03,35274.640625,35309.7890625,0.1,True,0.286,BUY_PE,high,True,False,2022
2022-06-06,35309.7890625,34995.59375,-0.89,False,0.3375,SMALL_PE,moderate,True,True,2022
2022-06-07,34995.59375,34945.7421875,-0.142,False,0.1649,BUY_PE,high,True,True,2022
2022-06-08,34945.7421875,35085.04296875,0.399,True,0.1724,BUY_PE,high,True,False,2022
2022-06-09,35085.04296875,34483.3984375,-1.715,False,0.5307,NO_TRADE,none,False,,2022
2022-06-10,34483.3984375,33405.46484375,-3.126,False,0.1552,BUY_PE,high,True,True,2022
2022-06-13,33405.46484375,33310.96484375,-0.283,False,0.3736,SMALL_PE,moderate,True,True,2022
2022-06-14,33310.96484375,33338.61328125,0.083,True,0.308,BUY_PE,high,True,False,2022
2022-06-15,33338.61328125,32616.720703125,-2.165,False,0.5566,SMALL_CE,moderate,True,False,2022
2022-06-16,32616.720703125,32742.669921875,0.386,True,0.3453,SMALL_PE,moderate,True,False,2022
2022-06-17,32742.669921875,32684.419921875,-0.178,False,0.2252,BUY_PE,high,True,True,2022
2022-06-20,32684.419921875,33191.36328125,1.551,True,0.0734,BUY_PE,high,True,False,2022
2022-06-21,33191.36328125,32844.91796875,-1.044,False,0.5161,NO_TRADE,none,False,,2022
2022-06-22,32844.91796875,33134.61328125,0.882,True,0.1841,BUY_PE,high,True,False,2022
2022-06-23,33134.61328125,33627.05859375,1.486,True,0.6831,BUY_CE,high,True,True,2022
2022-06-24,33627.05859375,33810.85546875,0.547,True,0.4983,NO_TRADE,none,False,,2022
2022-06-27,33810.85546875,33642.05859375,-0.499,False,0.3404,SMALL_PE,moderate,True,True,2022
2022-06-28,33642.05859375,33269.51171875,-1.107,False,0.2731,BUY_PE,high,True,True,2022
2022-06-29,33269.51171875,33424.71484375,0.467,True,0.2973,BUY_PE,high,True,False,2022
2022-06-30,33424.71484375,33539.05859375,0.342,True,0.7229,BUY_CE,high,True,True,2022
2022-07-01,33539.05859375,33940.50390625,1.197,True,0.3848,SMALL_PE,moderate,True,False,2022
2022-07-04,33940.50390625,33815.50390625,-0.368,False,0.4439,SMALL_PE,moderate,True,True,2022
2022-07-05,33815.50390625,34323.8515625,1.503,True,0.1704,BUY_PE,high,True,False,2022
2022-07-06,34323.8515625,34919.89453125,1.737,True,0.5251,NO_TRADE,none,False,,2022
2022-07-07,34919.89453125,35123.640625,0.583,True,0.6059,SMALL_CE,moderate,True,True,2022
2022-07-08,35123.640625,35469.234375,0.984,True,0.2541,BUY_PE,high,True,False,2022
2022-07-11,35469.234375,35131.83984375,-0.951,False,0.5193,NO_TRADE,none,False,,2022
2022-07-12,35131.83984375,34827.39453125,-0.867,False,0.0899,BUY_PE,high,True,True,2022
2022-07-13,34827.39453125,34650.796875,-0.507,False,0.1878,BUY_PE,high,True,True,2022
2022-07-14,34650.796875,34682.24609375,0.091,True,0.5472,NO_TRADE,none,False,,2022
2022-07-15,34682.24609375,35358.2890625,1.949,True,0.1658,BUY_PE,high,True,False,2022
2022-07-18,35358.2890625,35719.9375,1.023,True,0.5655,SMALL_CE,moderate,True,True,2022
2022-07-19,35719.9375,35971.68359375,0.705,True,0.5798,SMALL_CE,moderate,True,True,2022
2022-07-20,35971.68359375,36200.578125,0.636,True,0.524,NO_TRADE,none,False,,2022
2022-07-21,36200.578125,36738.5234375,1.486,True,0.5978,SMALL_CE,moderate,True,True,2022
2022-07-22,36738.5234375,36725.97265625,-0.034,False,0.5351,NO_TRADE,none,False,,2022
2022-07-25,36725.97265625,36408.078125,-0.866,False,0.3865,SMALL_PE,moderate,True,True,2022
2022-07-26,36408.078125,36783.32421875,1.031,True,0.2297,BUY_PE,high,True,False,2022
2022-07-27,36783.32421875,37377.71484375,1.616,True,0.5343,NO_TRADE,none,False,,2022
2022-07-28,37377.71484375,37490.9609375,0.303,True,0.5309,NO_TRADE,none,False,,2022
2022-07-29,37490.9609375,37902.7578125,1.098,True,0.1098,BUY_PE,high,True,False,2022
2022-08-01,37902.7578125,38023.55859375,0.319,True,0.5969,SMALL_CE,moderate,True,True,2022
2022-08-02,38023.55859375,37988.80859375,-0.091,False,0.5547,SMALL_CE,moderate,True,False,2022
2022-08-03,37988.80859375,37755.11328125,-0.615,False,0.0924,BUY_PE,high,True,True,2022
2022-08-04,37755.11328125,37920.16015625,0.437,True,0.2343,BUY_PE,high,True,False,2022
2022-08-05,37920.16015625,38236.953125,0.835,True,0.3126,BUY_PE,high,True,False,2022
2022-08-08,38236.953125,38287.40625,0.132,True,0.4869,NO_TRADE,none,False,,2022
2022-08-10,38287.40625,38879.3984375,1.546,True,0.0794,BUY_PE,high,True,False,2022
2022-08-11,38879.3984375,39041.84765625,0.418,True,0.5419,NO_TRADE,none,False,,2022
2022-08-12,39041.84765625,39239.19140625,0.505,True,0.5052,NO_TRADE,none,False,,2022
2022-08-16,39239.19140625,39461.2421875,0.566,True,0.3742,SMALL_PE,moderate,True,False,2022
2022-08-17,39461.2421875,39655.6875,0.493,True,0.5738,SMALL_CE,moderate,True,True,2022
2022-08-18,39655.6875,38985.49609375,-1.69,False,0.5961,SMALL_CE,moderate,True,False,2022
