date,spot,next_spot,return_pct,actual_up,p_oi,oi_action,oi_conviction,oi_participated,oi_correct,year
2022-08-19,17758.44921875,17490.69921875,-1.508,False,0.1873,BUY_PE,high,True,True,2022
2022-08-22,17490.69921875,17577.5,0.496,True,0.1703,BUY_PE,high,True,False,2022
2022-08-23,17577.5,17604.94921875,0.156,True,0.4643,NO_TRADE,none,False,,2022
2022-08-24,17604.94921875,17522.44921875,-0.469,False,0.351,SMALL_PE,moderate,True,True,2022
2022-08-25,17522.44921875,17558.900390625,0.208,True,0.4133,SMALL_PE,moderate,True,False,2022
2022-08-26,17558.900390625,17312.900390625,-1.401,False,0.1853,BUY_PE,high,True,True,2022
2022-08-29,17312.900390625,17759.30078125,2.578,True,0.2357,BUY_PE,high,True,False,2022
2022-08-30,17759.30078125,17542.80078125,-1.219,False,0.4192,SMALL_PE,moderate,True,True,2022
2022-09-01,17542.80078125,17539.44921875,-0.019,False,0.1724,BUY_PE,high,True,False,2022
2022-09-02,17539.44921875,17665.80078125,0.72,True,0.0851,BUY_PE,high,True,False,2022
2022-09-05,17665.80078125,17655.599609375,-0.058,False,0.5489,NO_TRADE,none,False,,2022
2022-09-06,17655.599609375,17624.400390625,-0.177,False,0.0872,BUY_PE,high,True,True,2022
2022-09-07,17624.400390625,17798.75,0.989,True,0.2462,BUY_PE,high,True,False,2022
2022-09-08,17798.75,17833.349609375,0.194,True,0.5831,SMALL_CE,moderate,True,True,2022
2022-09-09,17833.349609375,17936.349609375,0.578,True,0.1584,BUY_PE,high,True,False,2022
2022-09-12,17936.349609375,18070.05078125,0.745,True,0.5002,NO_TRADE,none,False,,2022
2022-09-13,18070.05078125,18003.75,-0.367,False,0.6119,SMALL_CE,moderate,True,False,2022
2022-09-14,18003.75,17877.400390625,-0.702,False,0.1387,BUY_PE,high,True,True,2022
2022-09-15,17877.400390625,17530.849609375,-1.938,False,0.1937,BUY_PE,high,True,True,2022
2022-09-16,17530.849609375,17622.25,0.521,True,0.19,BUY_PE,high,True,False,2022
2022-09-19,17622.25,17816.25,1.101,True,0.5427,NO_TRADE,none,False,,2022
2022-09-20,17816.25,17718.349609375,-0.55,False,0.5494,NO_TRADE,none,False,,2022
2022-09-21,17718.349609375,17629.80078125,-0.5,False,0.2003,BUY_PE,high,True,True,2022
2022-09-22,17629.80078125,17327.349609375,-1.716,False,0.3324,SMALL_PE,moderate,True,True,2022
2022-09-23,17327.349609375,17016.30078125,-1.795,False,0.2446,BUY_PE,high,True,True,2022
2022-09-26,17016.30078125,17007.400390625,-0.052,False,0.3992,SMALL_PE,moderate,True,True,2022
2022-09-27,17007.400390625,16858.599609375,-0.875,False,0.3693,SMALL_PE,moderate,True,True,2022
2022-09-28,16858.599609375,16818.099609375,-0.24,False,0.2907,BUY_PE,high,True,True,2022
2022-09-29,16818.099609375,17094.349609375,1.643,True,0.2339,BUY_PE,high,True,False,2022
2022-09-30,17094.349609375,16887.349609375,-1.211,False,0.4936,NO_TRADE,none,False,,2022
2022-10-03,16887.349609375,17274.30078125,2.291,True,0.115,BUY_PE,high,True,False,2022
2022-10-04,17274.30078125,17331.80078125,0.333,True,0.567,SMALL_CE,moderate,True,True,2022
2022-10-06,17331.80078125,17314.650390625,-0.099,False,0.4996,NO_TRADE,none,False,,2022
2022-10-07,17314.650390625,17241.0,-0.425,False,0.1315,BUY_PE,high,True,True,2022
2022-10-10,17241.0,16983.55078125,-1.493,False,0.0743,BUY_PE,high,True,True,2022
2022-10-11,16983.55078125,17123.599609375,0.825,True,0.1557,BUY_PE,high,True,False,2022
2022-10-12,17123.599609375,17014.349609375,-0.638,False,0.6239,SMALL_CE,moderate,True,False,2022
2022-10-13,17014.349609375,17185.69921875,1.007,True,0.2052,BUY_PE,high,True,False,2022
2022-10-14,17185.69921875,17311.80078125,0.734,True,0.0513,BUY_PE,high,True,False,2022
2022-10-17,17311.80078125,17486.94921875,1.012,True,0.5048,NO_TRADE,none,False,,2022
2022-10-18,17486.94921875,17512.25,0.145,True,0.4677,NO_TRADE,none,False,,2022
2022-10-19,17512.25,17563.94921875,0.295,True,0.1826,BUY_PE,high,True,False,2022
2022-10-20,17563.94921875,17576.30078125,0.07,True,0.5959,SMALL_CE,moderate,True,True,2022
2022-10-21,17576.30078125,17730.75,0.879,True,0.05,BUY_PE,high,True,False,2022
2022-10-24,17730.75,17656.349609375,-0.42,False,0.3805,SMALL_PE,moderate,True,True,2022
2022-10-25,17656.349609375,17736.94921875,0.456,True,0.1192,BUY_PE,high,True,False,2022
2022-10-27,17736.94921875,17786.80078125,0.281,True,0.5253,NO_TRADE,none,False,,2022
2022-10-28,17786.80078125,18012.19921875,1.267,True,0.1516,BUY_PE,high,True,False,2022
2022-10-31,18012.19921875,18145.400390625,0.74,True,0.5026,NO_TRADE,none,False,,2022
2022-11-01,18145.400390625,18082.849609375,-0.345,False,0.5176,NO_TRADE,none,False,,2022
2022-11-02,18082.849609375,18052.69921875,-0.167,False,0.0987,BUY_PE,high,True,True,2022
2022-11-03,18052.69921875,18117.150390625,0.357,True,0.6337,SMALL_CE,moderate,True,True,2022
2022-11-04,18117.150390625,18202.80078125,0.473,True,0.206,BUY_PE,high,True,False,2022
2022-11-07,18202.80078125,18157.0,-0.252,False,0.2501,BUY_PE,high,True,True,2022
2022-11-09,18157.0,18028.19921875,-0.709,False,0.131,BUY_PE,high,True,True,2022
2022-11-10,18028.19921875,18349.69921875,1.783,True,0.4907,NO_TRADE,none,False,,2022
2022-12-01,18812.5,18696.099609375,-0.619,False,0.1805,BUY_PE,high,True,True,2022
2022-12-02,18696.099609375,18701.05078125,0.026,False,0.1067,BUY_PE,high,True,False,2022
2022-12-05,18701.05078125,18642.75,-0.312,False,0.1403,BUY_PE,high,True,True,2022
2022-12-06,18642.75,18560.5,-0.441,False,0.2674,BUY_PE,high,True,True,2022
2022-12-07,18560.5,18609.349609375,0.263,True,0.1591,BUY_PE,high,True,False,2022
2022-12-08,18609.349609375,18496.599609375,-0.606,False,0.4828,NO_TRADE,none,False,,2022
2022-12-09,18496.599609375,18497.150390625,0.003,False,0.0712,BUY_PE,high,True,False,2022
2022-12-12,18497.150390625,18608.0,0.599,True,0.521,NO_TRADE,none,False,,2022
2022-12-13,18608.0,18660.30078125,0.281,True,0.5653,SMALL_CE,moderate,True,True,2022
2022-12-14,18660.30078125,18414.900390625,-1.315,False,0.418,SMALL_PE,moderate,True,True,2022
2022-12-15,18414.900390625,18269.0,-0.792,False,0.2159,BUY_PE,high,True,True,2022
2022-12-16,18269.0,18420.44921875,0.829,True,0.1942,BUY_PE,high,True,False,2022
2022-12-19,18420.44921875,18385.30078125,-0.191,False,0.5902,SMALL_CE,moderate,True,False,2022
2022-12-20,18385.30078125,18199.099609375,-1.013,False,0.2155,BUY_PE,high,True,True,2022
2022-12-21,18199.099609375,18127.349609375,-0.394,False,0.1848,BUY_PE,high,True,True,2022
2022-12-22,18127.349609375,17806.80078125,-1.768,False,0.5799,SMALL_CE,moderate,True,False,2022
2022-12-23,17806.80078125,18014.599609375,1.167,True,0.3921,SMALL_PE,moderate,True,False,2022
2022-12-26,18014.599609375,18132.30078125,0.653,True,0.5889,SMALL_CE,moderate,True,True,2022
2022-12-27,18132.30078125,18122.5,-0.054,False,0.4739,NO_TRADE,none,False,,2022
2022-12-28,18122.5,18191.0,0.378,True,0.5455,NO_TRADE,none,False,,2022
2022-12-29,18191.0,18105.30078125,-0.471,False,0.5711,SMALL_CE,moderate,True,False,2022
2022-12-30,18105.30078125,18197.44921875,0.509,True,0.1918,BUY_PE,high,True,False,2022
2023-01-02,18197.44921875,18232.55078125,0.193,True,0.4586,NO_TRADE,none,False,,2023
2023-01-03,18232.55078125,18042.94921875,-1.04,False,0.5226,NO_TRADE,none,False,,2023
2023-01-04,18042.94921875,17992.150390625,-0.282,False,0.1035,BUY_PE,high,True,True,2023
2023-01-05,17992.150390625,17859.44921875,-0.738,False,0.4678,NO_TRADE,none,False,,2023
2023-01-06,17859.44921875,18101.19921875,1.354,True,0.1959,BUY_PE,high,True,False,2023
2023-01-09,18101.19921875,17914.150390625,-1.033,False,0.5009,NO_TRADE,none,False,,2023
2023-01-10,17914.150390625,17895.69921875,-0.103,False,0.1957,BUY_PE,high,True,True,2023
2023-01-11,17895.69921875,17858.19921875,-0.21,False,0.1361,BUY_PE,high,True,True,2023
2023-01-12,17858.19921875,17956.599609375,0.551,True,0.521,NO_TRADE,none,False,,2023
2023-01-13,17956.599609375,17894.849609375,-0.344,False,0.538,NO_TRADE,none,False,,2023
2023-01-16,17894.849609375,18053.30078125,0.885,True,0.1292,BUY_PE,high,True,False,2023
2023-01-17,18053.30078125,18165.349609375,0.621,True,0.5955,SMALL_CE,moderate,True,True,2023
2023-01-18,18165.349609375,18107.849609375,-0.317,False,0.7231,BUY_CE,high,True,False,2023
2023-01-19,18107.849609375,18027.650390625,-0.443,False,0.34,SMALL_PE,moderate,True,True,2023
2023-01-20,18027.650390625,18118.55078125,0.504,True,0.1822,BUY_PE,high,True,False,2023
2023-01-23,18118.55078125,18118.30078125,-0.001,False,0.6501,SMALL_CE,moderate,True,False,2023
2023-01-24,18118.30078125,17891.94921875,-1.249,False,0.2071,BUY_PE,high,True,True,2023
2023-01-25,17891.94921875,17604.349609375,-1.607,False,0.1182,BUY_PE,high,True,True,2023
2023-01-27,17604.349609375,17648.94921875,0.253,True,0.2296,BUY_PE,high,True,False,2023
2023-01-30,17648.94921875,17662.150390625,0.075,True,0.0848,BUY_PE,high,True,False,2023
2023-01-31,17662.150390625,17616.30078125,-0.26,False,0.5232,NO_TRADE,none,False,,2023
2023-02-01,17616.30078125,17610.400390625,-0.033,False,0.1698,BUY_PE,high,True,False,2023
2023-02-02,17610.400390625,17854.05078125,1.384,True,0.5208,NO_TRADE,none,False,,2023
2023-02-03,17854.05078125,17764.599609375,-0.501,False,0.4636,NO_TRADE,none,False,,2023
2023-02-06,17764.599609375,17721.5,-0.243,False,0.1522,BUY_PE,high,True,True,2023
2023-02-07,17721.5,17871.69921875,0.848,True,0.177,BUY_PE,high,True,False,2023
2023-02-08,17871.69921875,17893.44921875,0.122,True,0.6647,SMALL_CE,moderate,True,True,2023
2023-02-09,17893.44921875,17856.5,-0.206,False,0.1713,BUY_PE,high,True,True,2023
2023-02-10,17856.5,17770.900390625,-0.479,False,0.1745,BUY_PE,high,True,True,2023
2023-02-13,17770.900390625,17929.849609375,0.894,True,0.2102,BUY_PE,high,True,False,2023
2023-02-14,17929.849609375,18015.849609375,0.48,True,0.5265,NO_TRADE,none,False,,2023
2023-02-15,18015.849609375,18035.849609375,0.111,True,0.681,BUY_CE,high,True,True,2023
2023-02-16,18035.849609375,17944.19921875,-0.508,False,0.1986,BUY_PE,high,True,True,2023
2023-02-17,17944.19921875,17844.599609375,-0.555,False,0.1628,BUY_PE,high,True,True,2023
2023-02-20,17844.599609375,17826.69921875,-0.1,False,0.2296,BUY_PE,high,True,True,2023
2023-02-21,17826.69921875,17554.30078125,-1.528,False,0.53,NO_TRADE,none,False,,2023
2023-02-22,17554.30078125,17511.25,-0.245,False,0.2677,BUY_PE,high,True,True,2023
2023-02-23,17511.25,17465.80078125,-0.26,False,0.6877,BUY_CE,high,True,False,2023
2023-02-24,17465.80078125,17392.69921875,-0.419,False,0.152,BUY_PE,high,True,True,2023
2023-02-27,17392.69921875,17303.94921875,-0.51,False,0.0864,BUY_PE,high,True,True,2023
2023-02-28,17303.94921875,17450.900390625,0.849,True,0.2068,BUY_PE,high,True,False,2023
2023-03-01,17450.900390625,17321.900390625,-0.739,False,0.5314,NO_TRADE,none,False,,2023
2023-03-02,17321.900390625,17594.349609375,1.573,True,0.1476,BUY_PE,high,True,False,2023
2023-03-03,17594.349609375,17711.44921875,0.666,True,0.5659,SMALL_CE,moderate,True,True,2023
2023-03-06,17711.44921875,17754.400390625,0.243,True,0.5645,SMALL_CE,moderate,True,True,2023
2023-03-08,17754.400390625,17589.599609375,-0.928,False,0.6055,SMALL_CE,moderate,True,False,2023
2023-03-09,17589.599609375,17412.900390625,-1.005,False,0.1156,BUY_PE,high,True,True,2023
2023-03-10,17412.900390625,17154.30078125,-1.485,False,0.1837,BUY_PE,high,True,True,2023
2023-03-13,17154.30078125,17043.30078125,-0.647,False,0.2553,BUY_PE,high,True,True,2023
2023-03-14,17043.30078125,16972.150390625,-0.417,False,0.2267,BUY_PE,high,True,True,2023
2023-03-15,16972.150390625,16985.599609375,0.079,True,0.2453,BUY_PE,high,True,False,2023
2023-03-16,16985.599609375,17100.05078125,0.674,True,0.5232,NO_TRADE,none,False,,2023
2023-03-17,17100.05078125,16988.400390625,-0.653,False,0.1364,BUY_PE,high,True,True,2023
2023-03-20,16988.400390625,17107.5,0.701,True,0.05,BUY_PE,high,True,False,2023
2023-03-21,17107.5,17151.900390625,0.26,True,0.5282,NO_TRADE,none,False,,2023
2023-03-22,17151.900390625,17076.900390625,-0.437,False,0.4923,NO_TRADE,none,False,,2023
2023-03-23,17076.900390625,16945.05078125,-0.772,False,0.5339,NO_TRADE,none,False,,2023
2023-03-24,16945.05078125,16985.69921875,0.24,True,0.2472,BUY_PE,high,True,False,2023
2023-03-27,16985.69921875,16951.69921875,-0.2,False,0.5684,SMALL_CE,moderate,True,False,2023
2023-03-28,16951.69921875,17080.69921875,0.761,True,0.2717,BUY_PE,high,True,False,2023
2023-03-29,17080.69921875,17359.75,1.634,True,0.6183,SMALL_CE,moderate,True,True,2023
2023-03-31,17359.75,17398.05078125,0.221,True,0.5431,NO_TRADE,none,False,,2023
2023-04-03,17398.05078125,17557.05078125,0.914,True,0.171,BUY_PE,high,True,False,2023
2023-04-05,17557.05078125,17599.150390625,0.24,True,0.6281,SMALL_CE,moderate,True,True,2023
2023-04-06,17599.150390625,17624.05078125,0.141,True,0.414,SMALL_PE,moderate,True,False,2023
2023-04-10,17624.05078125,17722.30078125,0.557,True,0.2087,BUY_PE,high,True,False,2023
2023-04-11,17722.30078125,17812.400390625,0.508,True,0.6773,SMALL_CE,moderate,True,True,2023
2023-04-12,17812.400390625,17828.0,0.088,True,0.6564,SMALL_CE,moderate,True,True,2023
2023-04-13,17828.0,17706.849609375,-0.68,False,0.2151,BUY_PE,high,True,True,2023
2023-04-17,17706.849609375,17660.150390625,-0.264,False,0.1781,BUY_PE,high,True,True,2023
2023-04-18,17660.150390625,17618.75,-0.234,False,0.1902,BUY_PE,high,True,True,2023
2023-04-19,17618.75,17624.44921875,0.032,False,0.2084,BUY_PE,high,True,False,2023
2023-04-20,17624.44921875,17624.05078125,-0.002,False,0.5463,NO_TRADE,none,False,,2023
2023-04-21,17624.05078125,17743.400390625,0.677,True,0.2843,BUY_PE,high,True,False,2023
2023-04-24,17743.400390625,17769.25,0.146,True,0.6155,SMALL_CE,moderate,True,True,2023
2023-04-25,17769.25,17813.599609375,0.25,True,0.6253,SMALL_CE,moderate,True,True,2023
2023-04-26,17813.599609375,17915.05078125,0.57,True,0.688,BUY_CE,high,True,True,2023
2023-04-27,17915.05078125,18065.0,0.837,True,0.7045,BUY_CE,high,True,True,2023
2023-04-28,18065.0,18147.650390625,0.458,True,0.6113,SMALL_CE,moderate,True,True,2023
2023-05-02,18147.650390625,18089.849609375,-0.319,False,0.3313,SMALL_PE,moderate,True,True,2023
2023-05-03,18089.849609375,18255.80078125,0.917,True,0.1248,BUY_PE,high,True,False,2023
2023-05-04,18255.80078125,18069.0,-1.023,False,0.6832,BUY_CE,high,True,False,2023
2023-05-05,18069.0,18264.400390625,1.081,True,0.2097,BUY_PE,high,True,False,2023
2023-05-08,18264.400390625,18265.94921875,0.008,False,0.5923,SMALL_CE,moderate,True,False,2023
2023-05-09,18265.94921875,18315.099609375,0.269,True,0.2506,BUY_PE,high,True,False,2023
2023-05-10,18315.099609375,18297.0,-0.099,False,0.6085,SMALL_CE,moderate,True,False,2023
2023-05-11,18297.0,18314.80078125,0.097,True,0.0981,BUY_PE,high,True,False,2023
2023-05-12,18314.80078125,18398.849609375,0.459,True,0.3563,SMALL_PE,moderate,True,False,2023
2023-05-15,18398.849609375,18286.5,-0.611,False,0.599,SMALL_CE,moderate,True,False,2023
2023-05-16,18286.5,18181.75,-0.573,False,0.101,BUY_PE,high,True,True,2023
2023-05-17,18181.75,18129.94921875,-0.285,False,0.1084,BUY_PE,high,True,True,2023
2023-05-18,18129.94921875,18203.400390625,0.405,True,0.489,NO_TRADE,none,False,,2023
2023-05-19,18203.400390625,18314.400390625,0.61,True,0.5318,NO_TRADE,none,False,,2023
2023-05-22,18314.400390625,18348.0,0.183,True,0.6334,SMALL_CE,moderate,True,True,2023
2023-05-23,18348.0,18285.400390625,-0.341,False,0.6265,SMALL_CE,moderate,True,False,2023
2023-05-24,18285.400390625,18321.150390625,0.196,True,0.1596,BUY_PE,high,True,False,2023
2023-05-25,18321.150390625,18499.349609375,0.973,True,0.6576,SMALL_CE,moderate,True,True,2023
2023-05-26,18499.349609375,18598.650390625,0.537,True,0.5383,NO_TRADE,none,False,,2023
2023-05-29,18598.650390625,18633.849609375,0.189,True,0.5752,SMALL_CE,moderate,True,True,2023
2023-05-30,18633.849609375,18534.400390625,-0.534,False,0.5091,NO_TRADE,none,False,,2023
2023-05-31,18534.400390625,18487.75,-0.252,False,0.0929,BUY_PE,high,True,True,2023
2023-06-01,18487.75,18534.099609375,0.251,True,0.2216,BUY_PE,high,True,False,2023
2023-06-02,18534.099609375,18593.849609375,0.322,True,0.1555,BUY_PE,high,True,False,2023
2023-06-05,18593.849609375,18599.0,0.028,False,0.5337,NO_TRADE,none,False,,2023
2023-06-06,18599.0,18726.400390625,0.685,True,0.3727,SMALL_PE,moderate,True,False,2023
2023-06-07,18726.400390625,18634.55078125,-0.49,False,0.5865,SMALL_CE,moderate,True,False,2023
2023-06-08,18634.55078125,18563.400390625,-0.382,False,0.1388,BUY_PE,high,True,True,2023
2023-06-09,18563.400390625,18601.5,0.205,True,0.1885,BUY_PE,high,True,False,2023
2023-06-12,18601.5,18716.150390625,0.616,True,0.5621,SMALL_CE,moderate,True,True,2023
2023-06-13,18716.150390625,18755.900390625,0.212,True,0.5811,SMALL_CE,moderate,True,True,2023
2023-06-14,18755.900390625,18688.099609375,-0.361,False,0.6415,SMALL_CE,moderate,True,False,2023
2023-06-15,18688.099609375,18826.0,0.738,True,0.1351,BUY_PE,high,True,False,2023
2023-06-16,18826.0,18755.44921875,-0.375,False,0.6083,SMALL_CE,moderate,True,False,2023
2023-06-19,18755.44921875,18816.69921875,0.327,True,0.2176,BUY_PE,high,True,False,2023
2023-06-20,18816.69921875,18856.849609375,0.213,True,0.6558,SMALL_CE,moderate,True,True,2023
2023-06-21,18856.849609375,18771.25,-0.454,False,0.5696,SMALL_CE,moderate,True,False,2023
2023-06-22,18771.25,18665.5,-0.563,False,0.2003,BUY_PE,high,True,True,2023
2023-06-23,18665.5,18691.19921875,0.138,True,0.2976,BUY_PE,high,True,False,2023
2023-06-26,18691.19921875,18817.400390625,0.675,True,0.3423,SMALL_PE,moderate,True,False,2023
2023-06-27,18817.400390625,18972.099609375,0.822,True,0.6825,BUY_CE,high,True,True,2023
2023-06-28,18972.099609375,19189.05078125,1.144,True,0.7188,BUY_CE,high,True,True,2023
2023-06-30,19189.05078125,19322.55078125,0.696,True,0.5525,SMALL_CE,moderate,True,True,2023
2023-07-03,19322.55078125,19389.0,0.344,True,0.5892,SMALL_CE,moderate,True,True,2023
2023-07-04,19389.0,19398.5,0.049,False,0.5044,NO_TRADE,none,False,,2023
2023-07-05,19398.5,19497.30078125,0.509,True,0.4522,NO_TRADE,none,False,,2023
2023-07-06,19497.30078125,19331.80078125,-0.849,False,0.5405,NO_TRADE,none,False,,2023
2023-07-07,19331.80078125,19355.900390625,0.125,True,0.1109,BUY_PE,high,True,False,2023
2023-07-10,19355.900390625,19439.400390625,0.431,True,0.5579,SMALL_CE,moderate,True,True,2023
2023-07-11,19439.400390625,19384.30078125,-0.283,False,0.5438,NO_TRADE,none,False,,2023
2023-07-12,19384.30078125,19413.75,0.152,True,0.1717,BUY_PE,high,True,False,2023
2023-07-13,19413.75,19564.5,0.777,True,0.5389,NO_TRADE,none,False,,2023
2023-07-14,19564.5,19711.44921875,0.751,True,0.6347,SMALL_CE,moderate,True,True,2023
2023-07-17,19711.44921875,19749.25,0.192,True,0.6415,SMALL_CE,moderate,True,True,2023
2023-07-18,19749.25,19833.150390625,0.425,True,0.2411,BUY_PE,high,True,False,2023
2023-07-19,19833.150390625,19979.150390625,0.736,True,0.5215,NO_TRADE,none,False,,2023
2023-07-20,19979.150390625,19745.0,-1.172,False,0.6365,SMALL_CE,moderate,True,False,2023
2023-07-21,19745.0,19672.349609375,-0.368,False,0.2272,BUY_PE,high,True,True,2023
2023-07-24,19672.349609375,19680.599609375,0.042,False,0.2364,BUY_PE,high,True,False,2023
2023-07-25,19680.599609375,19778.30078125,0.496,True,0.2105,BUY_PE,high,True,False,2023
2023-07-26,19778.30078125,19659.900390625,-0.599,False,0.4297,SMALL_PE,moderate,True,True,2023
2023-07-27,19659.900390625,19646.05078125,-0.07,False,0.3243,SMALL_PE,moderate,True,True,2023
2023-07-28,19646.05078125,19753.80078125,0.548,True,0.1173,BUY_PE,high,True,False,2023
2023-07-31,19753.80078125,19733.55078125,-0.103,False,0.5168,NO_TRADE,none,False,,2023
2023-08-01,19733.55078125,19526.55078125,-1.049,False,0.1134,BUY_PE,high,True,True,2023
2023-08-02,19526.55078125,19381.650390625,-0.742,False,0.05,BUY_PE,high,True,True,2023
2023-08-03,19381.650390625,19517.0,0.698,True,0.5128,NO_TRADE,none,False,,2023
2023-08-04,19517.0,19597.30078125,0.411,True,0.5309,NO_TRADE,none,False,,2023
2023-08-07,19597.30078125,19570.849609375,-0.135,False,0.5689,SMALL_CE,moderate,True,False,2023
2023-08-08,19570.849609375,19632.55078125,0.315,True,0.1855,BUY_PE,high,True,False,2023
2023-08-09,19632.55078125,19543.099609375,-0.456,False,0.5514,SMALL_CE,moderate,True,False,2023
2023-08-10,19543.099609375,19428.30078125,-0.587,False,0.1588,BUY_PE,high,True,True,2023
2023-08-11,19428.30078125,19434.55078125,0.032,False,0.2033,BUY_PE,high,True,False,2023
2023-08-14,19434.55078125,19465.0,0.157,True,0.5155,NO_TRADE,none,False,,2023
2023-08-16,19465.0,19365.25,-0.512,False,0.6164,SMALL_CE,moderate,True,False,2023
2023-08-17,19365.25,19310.150390625,-0.285,False,0.1951,BUY_PE,high,True,True,2023
2023-08-18,19310.150390625,19393.599609375,0.432,True,0.1751,BUY_PE,high,True,False,2023
2023-08-21,19393.599609375,19396.44921875,0.015,False,0.5188,NO_TRADE,none,False,,2023
2023-08-22,19396.44921875,19444.0,0.245,True,0.1079,BUY_PE,high,True,False,2023
2023-08-23,19444.0,19386.69921875,-0.295,False,0.5734,SMALL_CE,moderate,True,False,2023
2023-08-24,19386.69921875,19265.80078125,-0.624,False,0.1007,BUY_PE,high,True,True,2023
2023-08-25,19265.80078125,19306.05078125,0.209,True,0.1784,BUY_PE,high,True,False,2023
2023-08-28,19306.05078125,19342.650390625,0.19,True,0.62,SMALL_CE,moderate,True,True,2023
2023-08-29,19342.650390625,19347.44921875,0.025,False,0.4249,SMALL_PE,moderate,True,False,2023
2023-08-30,19347.44921875,19253.80078125,-0.484,False,0.1582,BUY_PE,high,True,True,2023
2023-08-31,19253.80078125,19435.30078125,0.943,True,0.393,SMALL_PE,moderate,True,False,2023
2023-09-01,19435.30078125,19528.80078125,0.481,True,0.5418,NO_TRADE,none,False,,2023
2023-09-04,19528.80078125,19574.900390625,0.236,True,0.5553,SMALL_CE,moderate,True,True,2023
2023-09-05,19574.900390625,19611.05078125,0.185,True,0.7178,BUY_CE,high,True,True,2023
2023-09-06,19611.05078125,19727.05078125,0.592,True,0.4138,SMALL_PE,moderate,True,False,2023
2023-09-07,19727.05078125,19819.94921875,0.471,True,0.8669,BUY_CE,high,True,True,2023
2023-09-08,19819.94921875,19996.349609375,0.89,True,0.6209,SMALL_CE,moderate,True,True,2023
2023-09-11,19996.349609375,19993.19921875,-0.016,False,0.4939,NO_TRADE,none,False,,2023
2023-09-12,19993.19921875,20070.0,0.384,True,0.1336,BUY_PE,high,True,False,2023
2023-09-13,20070.0,20103.099609375,0.165,True,0.5702,SMALL_CE,moderate,True,True,2023
2023-09-14,20103.099609375,20192.349609375,0.444,True,0.154,BUY_PE,high,True,False,2023
2023-09-15,20192.349609375,20133.30078125,-0.292,False,0.5706,SMALL_CE,moderate,True,False,2023
2023-09-18,20133.30078125,19901.400390625,-1.152,False,0.1153,BUY_PE,high,True,True,2023
2023-09-20,19901.400390625,19742.349609375,-0.799,False,0.1634,BUY_PE,high,True,True,2023
2023-09-21,19742.349609375,19674.25,-0.345,False,0.4742,NO_TRADE,none,False,,2023
2023-09-22,19674.25,19674.55078125,0.002,False,0.3135,BUY_PE,high,True,False,2023
2023-09-25,19674.55078125,19664.69921875,-0.05,False,0.2701,BUY_PE,high,True,True,2023
2023-09-26,19664.69921875,19716.44921875,0.263,True,0.3361,SMALL_PE,moderate,True,False,2023
2023-09-27,19716.44921875,19523.55078125,-0.978,False,0.6639,SMALL_CE,moderate,True,False,2023
2023-09-28,19523.55078125,19638.30078125,0.588,True,0.2825,BUY_PE,high,True,False,2023
2023-09-29,19638.30078125,19528.75,-0.558,False,0.4796,NO_TRADE,none,False,,2023
2023-10-03,19528.75,19436.099609375,-0.474,False,0.0942,BUY_PE,high,True,True,2023
2023-10-04,19436.099609375,19545.75,0.564,True,0.2814,BUY_PE,high,True,False,2023
2023-10-05,19545.75,19653.5,0.551,True,0.3281,SMALL_PE,moderate,True,False,2023
2023-10-06,19653.5,19512.349609375,-0.718,False,0.5511,SMALL_CE,moderate,True,False,2023
2023-10-09,19512.349609375,19689.849609375,0.91,True,0.216,BUY_PE,high,True,False,2023
2023-10-10,19689.849609375,19811.349609375,0.617,True,0.5765,SMALL_CE,moderate,True,True,2023
2023-10-11,19811.349609375,19794.0,-0.088,False,0.5296,NO_TRADE,none,False,,2023
2023-10-12,19794.0,19751.05078125,-0.217,False,0.2213,BUY_PE,high,True,True,2023
2023-10-13,19751.05078125,19731.75,-0.098,False,0.2163,BUY_PE,high,True,True,2023
2023-10-16,19731.75,19811.5,0.404,True,0.1257,BUY_PE,high,True,False,2023
2023-10-17,19811.5,19671.099609375,-0.709,False,0.6028,SMALL_CE,moderate,True,False,2023
2023-10-18,19671.099609375,19624.69921875,-0.236,False,0.2196,BUY_PE,high,True,True,2023
2023-10-19,19624.69921875,19542.650390625,-0.418,False,0.652,SMALL_CE,moderate,True,False,2023
2023-10-20,19542.650390625,19281.75,-1.335,False,0.1155,BUY_PE,high,True,True,2023
2023-10-23,19281.75,19122.150390625,-0.828,False,0.1844,BUY_PE,high,True,True,2023
2023-10-25,19122.150390625,18857.25,-1.385,False,0.2712,BUY_PE,high,True,True,2023
2023-10-26,18857.25,19047.25,1.008,True,0.391,SMALL_PE,moderate,True,False,2023
2023-10-27,19047.25,19140.900390625,0.492,True,0.3811,SMALL_PE,moderate,True,False,2023
2023-10-30,19140.900390625,19079.599609375,-0.32,False,0.58,SMALL_CE,moderate,True,False,2023
2023-10-31,19079.599609375,18989.150390625,-0.474,False,0.1063,BUY_PE,high,True,True,2023
2023-11-01,18989.150390625,19133.25,0.759,True,0.05,BUY_PE,high,True,False,2023
2023-11-02,19133.25,19230.599609375,0.509,True,0.496,NO_TRADE,none,False,,2023
2023-11-03,19230.599609375,19411.75,0.942,True,0.0742,BUY_PE,high,True,False,2023
2023-11-06,19411.75,19406.69921875,-0.026,False,0.5507,SMALL_CE,moderate,True,False,2023
2023-11-07,19406.69921875,19443.5,0.19,True,0.1834,BUY_PE,high,True,False,2023
