date,next_date,type,strike,spot,next_spot,dist_pct,entry_prem,exit_prem,pnl_per_unit,wall_held,wall_oi,oi_building,breach_amt,year,month
2022-01-07,2022-01-10,put,37000,37739.2,38347.5,1.96,157.2,,,True,1159300.0,True,0.0,2022,2022-01
2022-01-07,2022-01-10,call,38000,37739.2,38347.5,0.69,310.0,549.55,-239.55,False,1865825.0,True,347.5,2022,2022-01
2022-01-10,2022-01-11,put,38000,38347.5,38441.8,0.91,196.15,125.25,70.9,True,1818650.0,True,0.0,2022,2022-01
2022-01-10,2022-01-11,call,39000,38347.5,38441.8,1.7,115.25,83.0,32.25,True,1427650.0,False,0.0,2022,2022-01
2022-01-11,2022-01-12,put,38000,38441.8,38727.1,1.15,125.25,24.5,100.75,True,1984050.0,True,0.0,2022,2022-01
2022-01-11,2022-01-12,call,39000,38441.8,38727.1,1.45,83.0,87.8,-4.8,True,1563575.0,True,0.0,2022,2022-01
2022-01-12,2022-01-13,put,38500,38727.1,38469.5,0.59,98.5,33.2,65.3,False,1949000.0,True,30.5,2022,2022-01
2022-01-12,2022-01-13,call,39000,38727.1,38469.5,0.7,87.8,0.35,87.45,True,2540300.0,True,0.0,2022,2022-01
2022-01-14,2022-01-17,put,38000,38370.0,38215.7,0.96,241.1,216.9,24.2,True,1622300.0,True,0.0,2022,2022-01
2022-01-17,2022-01-18,put,38000,38215.7,38209.9,0.56,216.9,189.15,27.75,True,1886450.0,True,0.0,2022,2022-01
2022-01-17,2022-01-18,call,38500,38215.7,38209.9,0.74,246.6,161.5,85.1,True,2460775.0,True,0.0,2022,2022-01
2022-01-18,2022-01-19,put,38000,38209.9,38040.9,0.55,189.15,149.75,39.4,True,1779750.0,False,0.0,2022,2022-01
2022-01-18,2022-01-19,call,38500,38209.9,38040.9,0.76,161.5,48.2,113.3,True,1892250.0,False,0.0,2022,2022-01
2022-01-19,2022-01-20,put,37500,38040.9,37850.4,1.42,31.4,0.5,30.9,True,1478850.0,True,0.0,2022,2022-01
2022-01-19,2022-01-20,call,38500,38040.9,37850.4,1.21,48.2,0.45,47.75,True,2431900.0,True,0.0,2022,2022-01
2022-01-21,2022-01-24,put,37000,37573.9,36947.1,1.53,185.85,412.6,-226.75,False,1309775.0,True,52.9,2022,2022-01
2022-01-21,2022-01-24,call,38000,37573.9,36947.1,1.13,219.75,90.95,128.8,True,2159625.0,True,0.0,2022,2022-01
2022-01-24,2022-01-25,put,36000,36947.1,37706.3,2.56,111.15,,,True,1320625.0,True,0.0,2022,2022-01
2022-01-24,2022-01-25,call,38000,36947.1,37706.3,2.85,90.95,141.8,-50.85,True,2698675.0,True,0.0,2022,2022-01
2022-01-25,2022-01-27,put,37000,37706.3,37981.7,1.87,80.65,0.7,79.95,True,1583550.0,True,0.0,2022,2022-01
2022-01-25,2022-01-27,call,38000,37706.3,37981.7,0.78,141.8,13.95,127.85,True,1821775.0,False,0.0,2022,2022-01
2022-01-27,2022-01-28,put,37000,37981.7,37689.0,2.58,0.7,392.45,-391.75,True,2206950.0,True,0.0,2022,2022-01
2022-01-28,2022-01-31,put,37000,37689.0,37974.9,1.83,392.45,,,True,762450.0,True,0.0,2022,2022-01
2022-01-28,2022-01-31,call,38000,37689.0,37974.9,0.82,575.8,718.1,-142.3,True,1034775.0,True,0.0,2022,2022-01
2022-01-31,2022-02-01,put,37500,37974.9,38505.1,1.25,478.45,,,True,823675.0,True,0.0,2022,2022-01
2022-01-31,2022-02-01,call,39000,37974.9,38505.1,2.7,335.95,212.8,123.15,True,1387500.0,True,0.0,2022,2022-01
2022-02-01,2022-02-02,put,38000,38505.1,39330.0,1.31,182.6,,,True,1620900.0,True,0.0,2022,2022-02
2022-02-01,2022-02-02,call,39500,38505.1,39330.0,2.58,99.7,139.1,-39.4,True,2129525.0,True,0.0,2022,2022-02
2022-02-02,2022-02-03,put,39000,39330.0,39009.5,0.84,96.8,4.85,91.95,True,2088125.0,True,0.0,2022,2022-02
2022-02-02,2022-02-03,call,40000,39330.0,39009.5,1.7,25.0,0.25,24.75,True,2563650.0,False,0.0,2022,2022-02
2022-02-04,2022-02-07,put,38000,38788.9,37995.0,2.03,157.0,379.7,-222.7,False,1350175.0,True,5.0,2022,2022-02
2022-02-04,2022-02-07,call,39500,38788.9,37995.0,1.83,178.45,,,True,1911900.0,True,0.0,2022,2022-02
2022-02-07,2022-02-08,put,37500,37995.0,38028.0,1.3,188.95,100.7,88.25,True,1068600.0,True,0.0,2022,2022-02
2022-02-07,2022-02-08,call,39000,37995.0,38028.0,2.65,98.85,49.5,49.35,True,3037875.0,True,0.0,2022,2022-02
2022-02-08,2022-02-09,put,37500,38028.0,38609.8,1.39,100.7,,,True,1253850.0,True,0.0,2022,2022-02
2022-02-08,2022-02-09,call,39000,38028.0,38609.8,2.56,49.5,64.7,-15.2,True,2433550.0,False,0.0,2022,2022-02
2022-02-09,2022-02-10,put,38000,38609.8,39010.5,1.58,32.75,,,True,2251950.0,True,0.0,2022,2022-02
2022-02-09,2022-02-10,call,39000,38609.8,39010.5,1.01,64.7,35.2,29.5,False,2891575.0,True,10.5,2022,2022-02
2022-02-11,2022-02-14,put,38000,38516.8,36908.1,1.34,213.15,,,False,1026500.0,True,1091.9,2022,2022-02
2022-02-11,2022-02-14,call,39000,38516.8,36908.1,1.25,190.8,,,True,1472650.0,True,0.0,2022,2022-02
2022-02-14,2022-02-15,put,36500,36908.1,38169.7,1.11,307.35,,,True,1066375.0,True,0.0,2022,2022-02
2022-02-14,2022-02-15,call,37500,36908.1,38169.7,1.6,211.05,780.45,-569.4,False,1566975.0,True,669.7,2022,2022-02
2022-02-15,2022-02-16,put,37500,38169.7,37953.4,1.75,96.95,106.8,-9.85,True,1338275.0,True,0.0,2022,2022-02
2022-02-15,2022-02-16,call,39000,38169.7,37953.4,2.17,76.2,,,True,1900050.0,False,0.0,2022,2022-02
2022-02-16,2022-02-17,put,37000,37953.4,37531.2,2.51,53.6,0.35,53.25,True,1492400.0,False,0.0,2022,2022-02
2022-02-16,2022-02-17,call,38500,37953.4,37531.2,1.44,59.7,0.4,59.3,True,2579525.0,True,0.0,2022,2022-02
2022-02-17,2022-02-18,call,38000,37531.2,37598.7,1.25,0.65,320.7,-320.05,True,2094950.0,True,0.0,2022,2022-02
2022-02-18,2022-02-21,put,37000,37598.7,37685.2,1.59,319.8,204.95,114.85,True,1399325.0,True,0.0,2022,2022-02
2022-02-18,2022-02-21,call,38000,37598.7,37685.2,1.07,320.7,252.25,68.45,True,1444725.0,True,0.0,2022,2022-02
2022-02-21,2022-02-22,put,37000,37685.2,37371.2,1.82,204.95,244.9,-39.95,True,1824325.0,True,0.0,2022,2022-02
2022-02-21,2022-02-22,call,38500,37685.2,37371.2,2.16,97.55,,,True,1634300.0,True,0.0,2022,2022-02
2022-02-22,2022-02-23,put,37000,37371.2,37391.6,0.99,244.9,95.1,149.8,True,1808125.0,False,0.0,2022,2022-02
2022-02-22,2022-02-23,call,38000,37371.2,37391.6,1.68,105.4,49.95,55.45,True,2212400.0,True,0.0,2022,2022-02
2022-02-23,2022-02-24,put,37000,37391.6,35227.7,1.05,95.1,,,False,1749100.0,False,1772.3,2022,2022-02
2022-02-23,2022-02-24,call,38000,37391.6,35227.7,1.63,49.95,,,True,2566800.0,True,0.0,2022,2022-02
2022-02-24,2022-02-25,put,35000,35227.7,36430.3,0.65,5.6,,,True,2014875.0,True,0.0,2022,2022-02
2022-02-24,2022-02-25,call,36000,35227.7,36430.3,2.19,1.05,852.2,-851.15,False,1537850.0,True,430.3,2022,2022-02
2022-02-25,2022-02-28,put,36000,36430.3,36204.9,1.18,484.3,493.55,-9.25,True,1061300.0,True,0.0,2022,2022-02
2022-02-25,2022-02-28,call,37000,36430.3,36204.9,1.56,317.45,225.6,91.85,True,1015625.0,True,0.0,2022,2022-02
2022-02-28,2022-03-02,put,36000,36204.9,35372.4,0.57,493.55,731.05,-237.5,False,887875.0,False,627.6,2022,2022-02
2022-02-28,2022-03-02,call,37000,36204.9,35372.4,2.2,225.6,,,True,1215525.0,True,0.0,2022,2022-02
2022-03-02,2022-03-03,put,35000,35372.4,34943.9,1.05,251.95,92.9,159.05,False,1401850.0,True,56.1,2022,2022-03
2022-03-02,2022-03-03,call,36000,35372.4,34943.9,1.77,155.9,0.4,155.5,True,1828250.0,True,0.0,2022,2022-03
2022-03-04,2022-03-07,put,34000,34407.4,32870.9,1.18,498.0,1327.8,-829.8,False,893125.0,True,1129.1,2022,2022-03
2022-03-04,2022-03-07,call,35000,34407.4,32870.9,1.72,397.7,,,True,937550.0,True,0.0,2022,2022-03
2022-03-07,2022-03-08,put,32000,32870.9,33157.7,2.65,367.65,,,True,1003025.0,True,0.0,2022,2022-03
2022-03-07,2022-03-08,call,33500,32870.9,33157.7,1.91,420.65,364.45,56.2,True,1028075.0,True,0.0,2022,2022-03
2022-03-08,2022-03-09,call,34000,33157.7,33815.1,2.54,188.65,232.95,-44.3,True,1387525.0,True,0.0,2022,2022-03
2022-03-09,2022-03-10,put,33000,33815.1,34475.2,2.41,91.15,,,True,1567825.0,True,0.0,2022,2022-03
2022-03-09,2022-03-10,call,34000,33815.1,34475.2,0.55,232.95,482.3,-249.35,False,1347700.0,False,475.2,2022,2022-03
2022-03-10,2022-03-11,put,34000,34475.2,34545.8,1.38,2.55,458.75,-456.2,True,1481375.0,True,0.0,2022,2022-03
2022-03-10,2022-03-11,call,35000,34475.2,34545.8,1.52,1.7,471.1,-469.4,True,2414625.0,True,0.0,2022,2022-03
2022-03-11,2022-03-14,put,34000,34545.8,35311.7,1.58,458.75,,,True,775250.0,True,0.0,2022,2022-03
2022-03-11,2022-03-14,call,35000,34545.8,35311.7,1.31,471.1,778.6,-307.5,False,1239700.0,True,311.7,2022,2022-03
2022-03-14,2022-03-15,put,34500,35311.7,35022.2,2.3,334.7,327.95,6.75,True,1245375.0,True,0.0,2022,2022-03
2022-03-14,2022-03-15,call,36000,35311.7,35022.2,1.95,299.95,156.0,143.95,True,1418250.0,False,0.0,2022,2022-03
2022-03-15,2022-03-16,put,34000,35022.2,35747.8,2.92,195.45,,,True,1519125.0,True,0.0,2022,2022-03
2022-03-15,2022-03-16,call,36000,35022.2,35747.8,2.79,156.0,254.85,-98.85,True,1945100.0,True,0.0,2022,2022-03
2022-03-16,2022-03-17,put,35000,35747.8,36428.1,2.09,123.1,,,True,1473125.0,True,0.0,2022,2022-03
2022-03-16,2022-03-17,call,36500,35747.8,36428.1,2.1,96.3,15.9,80.4,True,1833975.0,True,0.0,2022,2022-03
2022-03-17,2022-03-21,put,36000,36428.1,36018.1,1.18,1.3,483.55,-482.25,True,1909900.0,True,0.0,2022,2022-03
2022-03-21,2022-03-22,put,35500,36018.1,36348.1,1.44,291.8,114.75,177.05,True,841325.0,True,0.0,2022,2022-03
2022-03-21,2022-03-22,call,36500,36018.1,36348.1,1.34,315.95,359.5,-43.55,True,1860225.0,True,0.0,2022,2022-03
2022-03-22,2022-03-23,put,36000,36348.1,36146.9,0.96,234.25,218.45,15.8,True,1412350.0,True,0.0,2022,2022-03
2022-03-22,2022-03-23,call,37000,36348.1,36146.9,1.79,168.35,66.9,101.45,True,1649075.0,True,0.0,2022,2022-03
2022-03-23,2022-03-24,call,37000,36146.9,35526.7,2.36,66.9,,,True,3006675.0,True,0.0,2022,2022-03
2022-03-24,2022-03-25,call,36000,35526.7,35409.7,1.33,0.9,344.2,-343.3,True,2154925.0,True,0.0,2022,2022-03
2022-03-25,2022-03-28,put,35000,35409.7,35710.1,1.16,346.8,151.75,195.05,True,1078800.0,True,0.0,2022,2022-03
2022-03-25,2022-03-28,call,36000,35409.7,35710.1,1.67,344.2,352.05,-7.85,True,1805725.0,True,0.0,2022,2022-03
2022-03-28,2022-03-29,put,35000,35710.1,35847.0,1.99,151.75,74.75,77.0,True,1490450.0,True,0.0,2022,2022-03
2022-03-28,2022-03-29,call,36000,35710.1,35847.0,0.81,352.05,319.25,32.8,True,1784825.0,False,0.0,2022,2022-03
2022-03-29,2022-03-30,put,35500,35847.0,36333.9,0.97,176.5,30.9,145.6,True,1546325.0,True,0.0,2022,2022-03
2022-03-30,2022-03-31,put,36000,36333.9,36373.2,0.92,109.05,0.55,108.5,True,1911425.0,True,0.0,2022,2022-03
2022-03-30,2022-03-31,call,37000,36333.9,36373.2,1.83,32.7,0.3,32.4,True,1986450.0,True,0.0,2022,2022-03
2022-03-31,2022-04-01,put,36000,36373.2,37148.1,1.03,0.55,,,True,1750850.0,False,0.0,2022,2022-03
2022-04-01,2022-04-04,put,36500,37148.1,38634.8,1.75,213.1,,,True,1498800.0,True,0.0,2022,2022-04
2022-04-01,2022-04-04,call,38000,37148.1,38634.8,2.29,110.75,764.25,-653.5,False,1317925.0,True,634.8,2022,2022-04
2022-04-04,2022-04-05,put,38000,38634.8,38067.5,1.64,153.6,259.85,-106.25,True,1945500.0,True,0.0,2022,2022-04
2022-04-04,2022-04-05,call,39000,38634.8,38067.5,0.94,193.55,46.8,146.75,True,2345175.0,True,0.0,2022,2022-04
2022-04-05,2022-04-06,put,37500,38067.5,37632.4,1.49,102.4,139.5,-37.1,True,1373225.0,True,0.0,2022,2022-04
2022-04-05,2022-04-06,call,38500,38067.5,37632.4,1.14,137.65,17.8,119.85,True,2615825.0,True,0.0,2022,2022-04
2022-04-06,2022-04-07,put,37000,37632.4,37556.9,1.68,39.3,0.35,38.95,True,2016900.0,True,0.0,2022,2022-04
2022-04-06,2022-04-07,call,38500,37632.4,37556.9,2.31,17.8,0.2,17.6,True,2705025.0,True,0.0,2022,2022-04
2022-04-08,2022-04-11,put,37500,37751.6,37613.4,0.67,250.75,241.95,8.8,True,1885625.0,True,0.0,2022,2022-04
2022-04-08,2022-04-11,call,38000,37751.6,37613.4,0.66,341.15,152.6,188.55,True,1649100.0,True,0.0,2022,2022-04
2022-04-11,2022-04-12,call,38000,37613.4,37747.0,1.03,152.6,86.25,66.35,True,2436450.0,True,0.0,2022,2022-04
2022-04-12,2022-04-13,put,37000,37747.0,37463.0,1.98,22.9,0.35,22.55,True,2163125.0,True,0.0,2022,2022-04
2022-04-12,2022-04-13,call,38000,37747.0,37463.0,0.67,86.25,0.45,85.8,True,2383850.0,False,0.0,2022,2022-04
2022-04-18,2022-04-19,put,36000,36728.6,36341.2,1.98,91.6,161.15,-69.55,True,1113225.0,True,0.0,2022,2022-04
2022-04-18,2022-04-19,call,37000,36728.6,36341.2,0.74,266.8,85.95,180.85,True,2109400.0,True,0.0,2022,2022-04
2022-04-19,2022-04-20,put,36000,36341.2,36314.5,0.94,161.15,65.85,95.3,True,1370125.0,True,0.0,2022,2022-04
2022-04-19,2022-04-20,call,37000,36341.2,36314.5,1.81,85.95,28.1,57.85,True,2549600.0,True,0.0,2022,2022-04
2022-04-20,2022-04-21,put,36000,36314.5,36815.7,0.87,65.85,0.35,65.5,True,1948900.0,True,0.0,2022,2022-04
2022-04-20,2022-04-21,call,37000,36314.5,36815.7,1.89,28.1,0.9,27.2,True,3001750.0,True,0.0,2022,2022-04
2022-04-21,2022-04-22,call,37000,36815.7,36044.3,0.5,0.9,104.9,-104.0,True,2152175.0,False,0.0,2022,2022-04
2022-04-22,2022-04-25,put,35500,36044.3,36081.9,1.51,201.75,181.6,20.15,True,1165125.0,True,0.0,2022,2022-04
2022-04-22,2022-04-25,call,37000,36044.3,36081.9,2.65,104.9,84.45,20.45,True,3065200.0,True,0.0,2022,2022-04
2022-04-25,2022-04-26,put,35500,36081.9,36404.4,1.61,181.6,44.5,137.1,True,1877400.0,True,0.0,2022,2022-04
2022-04-25,2022-04-26,call,37000,36081.9,36404.4,2.54,84.45,79.1,5.35,True,2825200.0,False,0.0,2022,2022-04
2022-04-26,2022-04-27,put,36000,36404.4,36028.4,1.11,122.65,158.1,-35.45,True,1928750.0,False,0.0,2022,2022-04
2022-04-26,2022-04-27,call,37000,36404.4,36028.4,1.64,79.1,13.6,65.5,True,2762750.0,False,0.0,2022,2022-04
2022-04-27,2022-04-28,put,35500,36028.4,36421.8,1.47,36.35,0.25,36.1,True,2109225.0,True,0.0,2022,2022-04
2022-04-27,2022-04-28,call,36500,36028.4,36421.8,1.31,59.55,3.95,55.6,True,3554250.0,False,0.0,2022,2022-04
2022-04-29,2022-05-02,put,35500,36087.7,36163.3,1.63,168.1,100.4,67.7,True,1297325.0,True,0.0,2022,2022-04
2022-04-29,2022-05-02,call,37000,36087.7,36163.3,2.53,96.75,61.15,35.6,True,2280450.0,True,0.0,2022,2022-04
2022-05-02,2022-05-04,call,37000,36163.3,35264.1,2.31,61.15,,,True,2054725.0,False,0.0,2022,2022-05
2022-05-04,2022-05-05,put,35000,35264.1,35232.4,0.75,135.1,1.4,133.7,True,1580700.0,True,0.0,2022,2022-05
2022-05-04,2022-05-05,call,36000,35264.1,35232.4,2.09,51.5,0.3,51.2,True,2876700.0,True,0.0,2022,2022-05
2022-05-05,2022-05-06,put,35000,35232.4,34590.8,0.66,1.4,651.65,-650.25,False,1939000.0,True,409.2,2022,2022-05
2022-05-06,2022-05-09,put,34000,34590.8,34275.0,1.71,215.05,240.1,-25.05,True,1078600.0,True,0.0,2022,2022-05
2022-05-06,2022-05-09,call,35500,34590.8,34275.0,2.63,110.5,,,True,1295025.0,True,0.0,2022,2022-05
2022-05-09,2022-05-10,put,34000,34275.0,34482.2,0.8,240.1,117.65,122.45,True,1560450.0,True,0.0,2022,2022-05
2022-05-09,2022-05-10,call,35000,34275.0,34482.2,2.12,91.5,82.6,8.9,True,2090025.0,True,0.0,2022,2022-05
2022-05-10,2022-05-11,put,34000,34482.2,34692.7,1.4,117.65,37.4,80.25,True,1690050.0,True,0.0,2022,2022-05
2022-05-10,2022-05-11,call,35000,34482.2,34692.7,1.5,82.6,67.9,14.7,True,1958825.0,False,0.0,2022,2022-05
2022-05-11,2022-05-12,put,34000,34692.7,33531.8,2.0,37.4,485.9,-448.5,False,2023850.0,True,468.2,2022,2022-05
2022-05-11,2022-05-12,call,35000,34692.7,33531.8,0.89,67.9,,,True,2347650.0,True,0.0,2022,2022-05
2022-05-12,2022-05-13,call,34000,33531.8,33121.0,1.4,0.6,137.85,-137.25,True,1756950.0,True,0.0,2022,2022-05
2022-05-13,2022-05-16,put,32500,33121.0,33597.2,1.88,210.65,,,True,1214925.0,True,0.0,2022,2022-05
2022-05-13,2022-05-16,call,34000,33121.0,33597.2,2.65,137.85,190.5,-52.65,True,2122700.0,True,0.0,2022,2022-05
2022-05-16,2022-05-17,put,33000,33597.2,34301.5,1.78,164.3,,,True,1400800.0,True,0.0,2022,2022-05
2022-05-16,2022-05-17,call,34500,33597.2,34301.5,2.69,67.3,184.1,-116.8,True,1712925.0,True,0.0,2022,2022-05
2022-05-17,2022-05-18,put,34000,34301.5,34163.3,0.88,181.1,126.8,54.3,True,2106125.0,True,0.0,2022,2022-05
2022-05-17,2022-05-18,call,34500,34301.5,34163.3,0.58,184.1,70.5,113.6,True,1886200.0,True,0.0,2022,2022-05
2022-05-18,2022-05-19,call,34500,34163.3,33315.3,0.99,70.5,,,True,2733350.0,True,0.0,2022,2022-05
2022-05-19,2022-05-20,call,33500,33315.3,34276.0,0.56,1.4,915.1,-913.7,False,2657100.0,True,776.0,2022,2022-05
2022-05-20,2022-05-23,put,34000,34276.0,34247.2,0.81,330.5,298.55,31.95,True,2108050.0,True,0.0,2022,2022-05
2022-05-20,2022-05-23,call,35000,34276.0,34247.2,2.11,135.15,96.5,38.65,True,1478650.0,True,0.0,2022,2022-05
2022-05-23,2022-05-24,put,34000,34247.2,34289.8,0.72,298.55,238.7,59.85,True,2049400.0,False,0.0,2022,2022-05
2022-05-23,2022-05-24,call,35000,34247.2,34289.8,2.2,96.5,63.65,32.85,True,1855425.0,True,0.0,2022,2022-05
2022-05-24,2022-05-25,put,34000,34289.8,34339.1,0.84,238.7,128.85,109.85,True,2416200.0,True,0.0,2022,2022-05
2022-05-24,2022-05-25,call,35000,34289.8,34339.1,2.07,63.65,31.95,31.7,True,2068125.0,True,0.0,2022,2022-05
2022-05-25,2022-05-26,put,34000,34339.1,35094.5,0.99,128.85,,,True,2301200.0,False,0.0,2022,2022-05
2022-05-25,2022-05-26,call,35000,34339.1,35094.5,1.93,31.95,51.7,-19.75,False,2856050.0,True,94.5,2022,2022-05
2022-05-26,2022-05-27,put,34500,35094.5,35612.9,1.69,0.65,,,True,2019150.0,True,0.0,2022,2022-05
2022-05-27,2022-05-30,put,35000,35612.9,35826.5,1.72,230.75,98.75,132.0,True,1641075.0,True,0.0,2022,2022-05
2022-05-27,2022-05-30,call,36000,35612.9,35826.5,1.09,237.8,276.8,-39.0,True,1408175.0,True,0.0,2022,2022-05
2022-05-30,2022-05-31,put,35000,35826.5,35487.0,2.31,98.75,134.6,-35.85,True,1696875.0,True,0.0,2022,2022-05
2022-05-31,2022-06-01,put,35000,35487.0,35620.4,1.37,134.6,43.25,91.35,True,1797750.0,True,0.0,2022,2022-05
2022-05-31,2022-06-01,call,36000,35487.0,35620.4,1.45,113.15,79.85,33.3,True,3486525.0,True,0.0,2022,2022-05
2022-06-01,2022-06-02,put,35000,35620.4,35613.2,1.74,43.25,0.35,42.9,True,2271550.0,True,0.0,2022,2022-06
2022-06-01,2022-06-02,call,36000,35620.4,35613.2,1.07,79.85,0.65,79.2,True,2969000.0,False,0.0,2022,2022-06
2022-06-02,2022-06-03,call,36000,35613.2,35274.6,1.09,0.65,177.3,-176.65,True,2783175.0,False,0.0,2022,2022-06
2022-06-03,2022-06-06,put,34500,35274.6,35309.8,2.2,153.7,99.4,54.3,True,1545550.0,True,0.0,2022,2022-06
2022-06-03,2022-06-06,call,36000,35274.6,35309.8,2.06,177.3,127.7,49.6,True,2817700.0,True,0.0,2022,2022-06
2022-06-06,2022-06-07,put,35000,35309.8,34995.6,0.88,227.95,302.0,-74.05,False,1698050.0,True,4.4,2022,2022-06
2022-06-06,2022-06-07,call,36000,35309.8,34995.6,1.96,127.7,48.95,78.75,True,2534225.0,False,0.0,2022,2022-06
2022-06-07,2022-06-08,put,34500,34995.6,34945.7,1.42,118.35,43.25,75.1,True,1825975.0,True,0.0,2022,2022-06
2022-06-07,2022-06-08,call,36000,34995.6,34945.7,2.87,48.95,9.8,39.15,True,2839050.0,True,0.0,2022,2022-06
2022-06-08,2022-06-09,put,34500,34945.7,35085.0,1.28,43.25,0.35,42.9,True,2205375.0,True,0.0,2022,2022-06
2022-06-08,2022-06-09,call,36000,34945.7,35085.0,3.02,9.8,0.1,9.7,True,3489600.0,True,0.0,2022,2022-06
2022-06-09,2022-06-10,put,34800,35085.0,34483.4,0.81,1.3,531.9,-530.6,False,1541875.0,True,316.6,2022,2022-06
2022-06-10,2022-06-13,put,34000,34483.4,33405.5,1.4,182.35,730.3,-547.95,False,1132600.0,True,594.5,2022,2022-06
2022-06-10,2022-06-13,call,35000,34483.4,33405.5,1.5,184.95,,,True,1760650.0,True,0.0,2022,2022-06
2022-06-13,2022-06-14,put,33000,33405.5,33311.0,1.21,218.9,179.0,39.9,True,1518200.0,True,0.0,2022,2022-06
2022-06-13,2022-06-14,call,34000,33405.5,33311.0,1.78,140.0,79.9,60.1,True,1625925.0,True,0.0,2022,2022-06
2022-06-14,2022-06-15,put,33000,33311.0,33338.6,0.93,179.0,142.85,36.15,True,1869250.0,True,0.0,2022,2022-06
2022-06-14,2022-06-15,call,34000,33311.0,33338.6,2.07,79.9,50.3,29.6,True,2047000.0,True,0.0,2022,2022-06
2022-06-15,2022-06-16,put,33000,33338.6,32616.7,1.02,142.85,341.4,-198.55,False,1931550.0,True,383.3,2022,2022-06
2022-06-15,2022-06-16,call,34000,33338.6,32616.7,1.98,50.3,,,True,2260300.0,True,0.0,2022,2022-06
2022-06-17,2022-06-20,put,32000,32742.7,32684.4,2.27,189.95,130.75,59.2,True,1271800.0,True,0.0,2022,2022-06
2022-06-17,2022-06-20,call,33500,32742.7,32684.4,2.31,134.45,68.8,65.65,True,1758175.0,True,0.0,2022,2022-06
2022-06-20,2022-06-21,put,32000,32684.4,33191.4,2.09,130.75,,,True,1251100.0,False,0.0,2022,2022-06
2022-06-20,2022-06-21,call,33500,32684.4,33191.4,2.5,68.8,133.3,-64.5,True,1938975.0,True,0.0,2022,2022-06
2022-06-21,2022-06-22,put,33000,33191.4,32844.9,0.58,185.65,281.0,-95.35,False,1573000.0,True,155.1,2022,2022-06
2022-06-21,2022-06-22,call,33500,33191.4,32844.9,0.93,133.3,18.55,114.75,True,2427950.0,True,0.0,2022,2022-06
2022-06-22,2022-06-23,put,32500,32844.9,33134.6,1.05,84.75,0.35,84.4,True,2055075.0,True,0.0,2022,2022-06
2022-06-22,2022-06-23,call,33500,32844.9,33134.6,1.99,18.55,0.8,17.75,True,2704575.0,True,0.0,2022,2022-06
2022-06-24,2022-06-27,put,33000,33627.1,33810.9,1.86,167.7,75.6,92.1,True,1546950.0,True,0.0,2022,2022-06
2022-06-24,2022-06-27,call,34000,33627.1,33810.9,1.11,232.0,261.6,-29.6,True,1595175.0,True,0.0,2022,2022-06
2022-06-27,2022-06-28,put,33000,33810.9,33642.1,2.4,75.6,57.75,17.85,True,2060000.0,True,0.0,2022,2022-06
2022-06-27,2022-06-28,call,34000,33810.9,33642.1,0.56,261.6,129.4,132.2,True,2773325.0,True,0.0,2022,2022-06
2022-06-28,2022-06-29,call,34000,33642.1,33269.5,1.06,129.4,23.3,106.1,True,2604150.0,False,0.0,2022,2022-06
2022-06-29,2022-06-30,put,33000,33269.5,33424.7,0.81,102.7,0.35,102.35,True,2398525.0,True,0.0,2022,2022-06
2022-06-29,2022-06-30,call,34000,33269.5,33424.7,2.2,23.3,0.2,23.1,True,3026850.0,True,0.0,2022,2022-06
2022-07-01,2022-07-04,put,33000,33539.1,33940.5,1.61,180.75,59.5,121.25,True,2096175.0,True,0.0,2022,2022-07
2022-07-01,2022-07-04,call,34000,33539.1,33940.5,1.37,193.15,264.85,-71.7,True,1548575.0,True,0.0,2022,2022-07
2022-07-04,2022-07-05,put,33000,33940.5,33815.5,2.77,59.5,58.0,1.5,True,1996425.0,False,0.0,2022,2022-07
2022-07-04,2022-07-05,call,34500,33940.5,33815.5,1.65,86.3,31.55,54.75,True,1763225.0,True,0.0,2022,2022-07
2022-07-05,2022-07-06,put,33000,33815.5,34323.9,2.41,58.0,,,True,1816850.0,False,0.0,2022,2022-07
2022-07-05,2022-07-06,call,34500,33815.5,34323.9,2.02,31.55,89.4,-57.85,True,2202075.0,True,0.0,2022,2022-07
2022-07-06,2022-07-07,put,34000,34323.9,34919.9,0.94,95.3,0.2,95.1,True,3005925.0,True,0.0,2022,2022-07
2022-07-06,2022-07-07,call,35000,34323.9,34919.9,1.97,14.1,2.0,12.1,True,2284900.0,True,0.0,2022,2022-07
2022-07-08,2022-07-11,call,35500,35123.6,35469.2,1.07,177.05,256.8,-79.75,True,1760725.0,True,0.0,2022,2022-07
2022-07-11,2022-07-12,put,35000,35469.2,35131.8,1.32,145.55,199.5,-53.95,True,2640575.0,True,0.0,2022,2022-07
2022-07-11,2022-07-12,call,36000,35469.2,35131.8,1.5,81.6,21.4,60.2,True,1546725.0,True,0.0,2022,2022-07
2022-07-12,2022-07-13,call,36000,35131.8,34827.4,2.47,21.4,,,True,2472325.0,True,0.0,2022,2022-07
2022-07-13,2022-07-14,put,34000,34827.4,34650.8,2.38,18.8,0.15,18.65,True,2445425.0,True,0.0,2022,2022-07
2022-07-13,2022-07-14,call,35500,34827.4,34650.8,1.93,31.25,0.15,31.1,True,3097200.0,True,0.0,2022,2022-07
2022-07-15,2022-07-18,put,34500,34682.2,35358.3,0.53,232.7,48.15,184.55,True,1358450.0,True,0.0,2022,2022-07
