date,category,buy_value,sell_value,net_value
2022-02-09,FII_estimate,0.0,34.617128724687845,-34.617128724687845
2022-02-10,FII_estimate,5.881854949697578,0.0,5.881854949697578
2022-02-11,FII_estimate,0.0,27.5081999727949,-27.5081999727949
2022-02-14,FII_estimate,0.0,51.58803429407747,-51.58803429407747
2022-02-15,FII_estimate,0.0,1.6006014348938606,-1.6006014348938606
2022-02-16,FII_estimate,0.0,20.67083931993722,-20.67083931993722
2022-02-17,FII_estimate,0.0,35.68196032168872,-35.68196032168872
2022-02-18,FII_estimate,0.0,3.228419422439708,-3.228419422439708
2022-02-21,FII_estimate,52.398140843223096,0.0,52.398140843223096
2022-02-22,FII_estimate,0.0,14.637265586731763,-14.637265586731763
2022-02-23,FII_estimate,0.0,22.70708820356696,-22.70708820356696
2022-02-24,FII_estimate,0.0,118.13768407302254,-118.13768407302254
2022-02-25,FII_estimate,0.0,74.45195292370592,-74.45195292370592
2022-02-28,FII_estimate,0.0,50.67839161566583,-50.67839161566583
2022-03-02,FII_estimate,0.0,71.74045346031171,-71.74045346031171
2022-03-03,FII_estimate,0.0,77.68025525148519,-77.68025525148519
2022-03-04,FII_estimate,0.0,16.06525957870024,-16.06525957870024
2022-03-07,FII_estimate,0.0,110.18865874251597,-110.18865874251597
2022-03-08,FII_estimate,0.0,120.69335713173473,-120.69335713173473
2022-03-09,FII_estimate,0.0,44.93281725375247,-44.93281725375247
2022-03-10,FII_estimate,6.487567627689282,0.0,6.487567627689282
2022-03-11,FII_estimate,42.54918945912242,0.0,42.54918945912242
2022-03-14,FII_estimate,119.69209746231222,0.0,119.69209746231222
2022-03-15,FII_estimate,88.15743243153358,0.0,88.15743243153358
2022-03-16,FII_estimate,84.96856933062487,0.0,84.96856933062487
2022-03-17,FII_estimate,84.19107867572791,0.0,84.19107867572791
2022-03-21,FII_estimate,63.629486782086545,0.0,63.629486782086545
2022-03-22,FII_estimate,58.84792279548897,0.0,58.84792279548897
2022-03-23,FII_estimate,74.72769734611657,0.0,74.72769734611657
2022-03-24,FII_estimate,25.730943657723838,0.0,25.730943657723838
2022-03-25,FII_estimate,0.0,19.271878986105538,-19.271878986105538
2022-03-28,FII_estimate,7.944019411236195,0.0,7.944019411236195
2022-03-29,FII_estimate,4.7713306004391765,0.0,4.7713306004391765
2022-03-30,FII_estimate,34.9470533021969,0.0,34.9470533021969
2022-03-31,FII_estimate,37.56458407505998,0.0,37.56458407505998
2022-04-01,FII_estimate,65.15663619779629,0.0,65.15663619779629
2022-04-04,FII_estimate,98.73792107309949,0.0,98.73792107309949
2022-04-05,FII_estimate,79.70284705252712,0.0,79.70284705252712
2022-04-06,FII_estimate,38.589166187765045,0.0,38.589166187765045
2022-04-07,FII_estimate,19.11501816352996,0.0,19.11501816352996
2022-04-08,FII_estimate,13.47018626989134,0.0,13.47018626989134
2022-04-11,FII_estimate,0.0,41.10287539088734,-41.10287539088734
2022-04-12,FII_estimate,0.0,52.57812394144116,-52.57812394144116
2022-04-13,FII_estimate,0.0,46.62109860777456,-46.62109860777456
2022-04-18,FII_estimate,0.0,58.13607431533045,-58.13607431533045
2022-04-19,FII_estimate,0.0,99.3412004929452,-99.3412004929452
2022-04-20,FII_estimate,0.0,68.16943627144616,-68.16943627144616
2022-04-21,FII_estimate,0.0,20.762873879904316,-20.762873879904316
2022-04-22,FII_estimate,0.0,35.89413919651789,-35.89413919651789
2022-04-25,FII_estimate,0.0,26.674570731764977,-26.674570731764977
2022-04-26,FII_estimate,25.972328280240276,0.0,25.972328280240276
2022-04-27,FII_estimate,0.0,15.205091795291878,-15.205091795291878
2022-04-28,FII_estimate,0.0,18.853016127832678,-18.853016127832678
2022-04-29,FII_estimate,0.0,11.415895770284388,-11.415895770284388
2022-05-02,FII_estimate,13.260155649212084,0.0,13.260155649212084
2022-05-04,FII_estimate,0.0,60.1623136267764,-60.1623136267764
2022-05-05,FII_estimate,0.0,31.10383412556298,-31.10383412556298
2022-05-06,FII_estimate,0.0,99.19715136314514,-99.19715136314514
2022-05-09,FII_estimate,0.0,99.90666088330906,-99.90666088330906
2022-05-10,FII_estimate,0.0,109.73882671440276,-109.73882671440276
2022-05-11,FII_estimate,0.0,72.36333949500055,-72.36333949500055
2022-05-12,FII_estimate,0.0,125.38512882006762,-125.38512882006762
2022-05-13,FII_estimate,0.0,89.33906146670738,-89.33906146670738
2022-05-16,FII_estimate,0.0,63.50200836893398,-63.50200836893398
2022-05-17,FII_estimate,0.0,2.092649233630658,-2.092649233630658
2022-05-18,FII_estimate,8.90304607483623,0.0,8.90304607483623
2022-05-19,FII_estimate,0.0,3.62149939810123,-3.62149939810123
2022-05-20,FII_estimate,62.885058371013955,0.0,62.885058371013955
2022-05-23,FII_estimate,44.3535971309455,0.0,44.3535971309455
2022-05-24,FII_estimate,0.0,11.470515625864811,-11.470515625864811
2022-05-25,FII_estimate,0.0,26.401785109913806,-26.401785109913806
2022-05-26,FII_estimate,50.22467442123741,0.0,50.22467442123741
2022-05-27,FII_estimate,8.149371629379186,0.0,8.149371629379186
2022-05-30,FII_estimate,56.59745441021143,0.0,56.59745441021143
2022-05-31,FII_estimate,56.87331040218919,0.0,56.87331040218919
2022-06-01,FII_estimate,60.11624357875796,0.0,60.11624357875796
2022-06-02,FII_estimate,55.27228593079077,0.0,55.27228593079077
2022-06-03,FII_estimate,32.06550534010295,0.0,32.06550534010295
2022-06-06,FII_estimate,0.0,11.017236228533388,-11.017236228533388
2022-06-07,FII_estimate,0.0,24.118649620468656,-24.118649620468656
2022-06-08,FII_estimate,0.0,21.047642034094526,-21.047642034094526
2022-06-09,FII_estimate,0.0,19.771537648112947,-19.771537648112947
2022-06-10,FII_estimate,0.0,52.147525786590144,-52.147525786590144
2022-06-13,FII_estimate,0.0,103.4265644719087,-103.4265644719087
2022-06-14,FII_estimate,0.0,88.44841323053902,-88.44841323053902
2022-06-15,FII_estimate,0.0,85.89751086662827,-85.89751086662827
2022-06-16,FII_estimate,0.0,141.26878648419319,-141.26878648419319
2022-06-17,FII_estimate,0.0,116.25020346259198,-116.25020346259198
2022-06-20,FII_estimate,0.0,51.26136104388938,-51.26136104388938
2022-06-21,FII_estimate,0.0,8.15538082130422,-8.15538082130422
2022-06-22,FII_estimate,0.0,36.73339451007089,-36.73339451007089
2022-06-23,FII_estimate,22.285818851858387,0.0,22.285818851858387
2022-06-24,FII_estimate,50.99856672462961,0.0,50.99856672462961
2022-06-27,FII_estimate,58.89280514284485,0.0,58.89280514284485
2022-06-28,FII_estimate,20.812711015693996,0.0,20.812711015693996
2022-06-29,FII_estimate,37.722967656360694,0.0,37.722967656360694
2022-06-30,FII_estimate,19.692564715968206,0.0,19.692564715968206
2022-07-01,FII_estimate,0.0,3.6828620552666265,-3.6828620552666265
2022-07-04,FII_estimate,0.0,8.462387720902735,-8.462387720902735
2022-07-05,FII_estimate,0.0,11.294969378290826,-11.294969378290826
2022-07-06,FII_estimate,20.414271961276825,0.0,20.414271961276825
2022-07-07,FII_estimate,42.57613336734995,0.0,42.57613336734995
2022-07-08,FII_estimate,55.594183443918816,0.0,55.594183443918816
2022-07-11,FII_estimate,42.909006230450075,0.0,42.909006230450075
2022-07-12,FII_estimate,24.566110012342385,0.0,24.566110012342385
2022-07-13,FII_estimate,0.0,4.033991386258201,-4.033991386258201
2022-07-14,FII_estimate,0.0,33.694850188869246,-33.694850188869246
2022-07-15,FII_estimate,0.0,29.334008343399102,-29.334008343399102
2022-07-18,FII_estimate,3.1692346848593673,0.0,3.1692346848593673
2022-07-19,FII_estimate,28.202075163180474,0.0,28.202075163180474
2022-07-20,FII_estimate,63.845953796482114,0.0,63.845953796482114
2022-07-21,FII_estimate,79.8896605501544,0.0,79.8896605501544
2022-07-22,FII_estimate,83.50312201809635,0.0,83.50312201809635
2022-07-25,FII_estimate,41.10775263782058,0.0,41.10775263782058
2022-07-26,FII_estimate,21.60606069576305,0.0,21.60606069576305
2022-07-27,FII_estimate,15.03466401601134,0.0,15.03466401601134
2022-07-28,FII_estimate,41.17415989611179,0.0,41.17415989611179
2022-07-29,FII_estimate,55.04310325775525,0.0,55.04310325775525
2022-08-01,FII_estimate,92.8134663600258,0.0,92.8134663600258
2022-08-02,FII_estimate,112.21945930660654,0.0,112.21945930660654
2022-08-03,FII_estimate,103.9157254979471,0.0,103.9157254979471
2022-08-04,FII_estimate,62.16189091482189,0.0,62.16189091482189
2022-08-05,FII_estimate,33.01559356263956,0.0,33.01559356263956
2022-08-08,FII_estimate,18.528771391397584,0.0,18.528771391397584
2022-08-10,FII_estimate,13.875251622261166,0.0,13.875251622261166
2022-08-11,FII_estimate,24.71468810898664,0.0,24.71468810898664
2022-08-12,FII_estimate,29.866634089378117,0.0,29.866634089378117
2022-08-16,FII_estimate,43.67619949029561,0.0,43.67619949029561
2022-08-17,FII_estimate,50.70449731316723,0.0,50.70449731316723
2022-08-18,FII_estimate,50.38152959619763,0.0,50.38152959619763
2022-08-19,FII_estimate,2.9828933760786582,0.0,2.9828933760786582
2022-08-22,FII_estimate,0.0,26.97526754112861,-26.97526754112861
2022-08-23,FII_estimate,0.0,31.753616663771574,-31.753616663771574
2022-08-24,FII_estimate,0.0,46.73031377508857,-46.73031377508857
2022-08-25,FII_estimate,0.0,54.04537518307956,-54.04537518307956
2022-08-26,FII_estimate,0.0,23.77635648827508,-23.77635648827508
2022-08-29,FII_estimate,0.0,20.70008095063963,-20.70008095063963
2022-08-30,FII_estimate,20.406241613762194,0.0,20.406241613762194
2022-09-01,FII_estimate,0.0,2.2243929005988976,-2.2243929005988976
2022-09-02,FII_estimate,3.9313902396433336,0.0,3.9313902396433336
2022-09-05,FII_estimate,15.160878072282216,0.0,15.160878072282216
2022-09-06,FII_estimate,42.24616714538947,0.0,42.24616714538947
2022-09-07,FII_estimate,0.0,14.151591638923268,-14.151591638923268
2022-09-08,FII_estimate,27.84438243322745,0.0,27.84438243322745
2022-09-09,FII_estimate,33.516954471653094,0.0,33.516954471653094
2022-09-12,FII_estimate,31.390871961428036,0.0,31.390871961428036
2022-09-13,FII_estimate,51.96035893710255,0.0,51.96035893710255
2022-09-14,FII_estimate,46.44765099884501,0.0,46.44765099884501
2022-09-15,FII_estimate,11.424515280208771,0.0,11.424515280208771
2022-09-16,FII_estimate,0.0,35.50025576574184,-35.50025576574184
2022-09-19,FII_estimate,0.0,35.25907140353606,-35.25907140353606
2022-09-20,FII_estimate,0.0,32.14817192155566,-32.14817192155566
2022-09-21,FII_estimate,0.0,33.37874446413618,-33.37874446413618
2022-09-22,FII_estimate,0.0,34.81670916083207,-34.81670916083207
2022-09-23,FII_estimate,0.0,38.017667962634555,-38.017667962634555
2022-09-26,FII_estimate,0.0,88.72235941992251,-88.72235941992251
2022-09-27,FII_estimate,0.0,116.00304781371355,-116.00304781371355
2022-09-28,FII_estimate,0.0,123.1518922271338,-123.1518922271338
2022-09-29,FII_estimate,0.0,110.73008908292152,-110.73008908292152
2022-09-30,FII_estimate,0.0,31.56872384313619,-31.56872384313619
2022-10-03,FII_estimate,0.0,18.008240000179143,-18.008240000179143
2022-10-04,FII_estimate,33.63061578437504,0.0,33.63061578437504
2022-10-06,FII_estimate,57.23212635340341,0.0,57.23212635340341
2022-10-07,FII_estimate,47.86135613627679,0.0,47.86135613627679
2022-10-10,FII_estimate,1.2709454914807055,0.0,1.2709454914807055
2022-10-11,FII_estimate,1.093302522535413,0.0,1.093302522535413
2022-10-12,FII_estimate,0.0,26.78327386532959,-26.78327386532959
2022-10-13,FII_estimate,0.0,43.415194102066025,-43.415194102066025
2022-10-14,FII_estimate,0.0,12.622592422811783,-12.622592422811783
2022-10-17,FII_estimate,13.74357702597222,0.0,13.74357702597222
2022-10-18,FII_estimate,61.520312326666044,0.0,61.520312326666044
2022-10-19,FII_estimate,45.02501013213316,0.0,45.02501013213316
2022-10-20,FII_estimate,54.15552141352625,0.0,54.15552141352625
2022-10-21,FII_estimate,37.38811309064121,0.0,37.38811309064121
2022-10-24,FII_estimate,46.406591057418225,0.0,46.406591057418225
2022-10-25,FII_estimate,12.465573136625267,0.0,12.465573136625267
2022-10-27,FII_estimate,28.419140189556867,0.0,28.419140189556867
2022-10-28,FII_estimate,31.98316604126821,0.0,31.98316604126821
2022-10-31,FII_estimate,56.323162580855616,0.0,56.323162580855616
2022-11-01,FII_estimate,44.149036663677684,0.0,44.149036663677684
2022-11-02,FII_estimate,48.85247186503199,0.0,48.85247186503199
2022-11-03,FII_estimate,25.320203326720957,0.0,25.320203326720957
2022-11-04,FII_estimate,34.120342927866304,0.0,34.120342927866304
2022-11-07,FII_estimate,24.313551245452693,0.0,24.313551245452693
2022-11-09,FII_estimate,17.397873737042648,0.0,17.397873737042648
2022-11-10,FII_estimate,10.321155904886961,0.0,10.321155904886961
2022-11-11,FII_estimate,62.37162810937495,0.0,62.37162810937495
2022-11-14,FII_estimate,50.323954883487225,0.0,50.323954883487225
2022-11-15,FII_estimate,34.27293061033581,0.0,34.27293061033581
2022-11-16,FII_estimate,32.053088386476745,0.0,32.053088386476745
2022-11-17,FII_estimate,33.11468825135604,0.0,33.11468825135604
2022-11-18,FII_estimate,0.0,17.450646418516744,-17.450646418516744
2022-11-21,FII_estimate,0.0,31.10984208109075,-31.10984208109075
2022-11-22,FII_estimate,0.0,26.332886821940413,-26.332886821940413
2022-11-23,FII_estimate,0.0,23.34933588637984,-23.34933588637984
2022-11-24,FII_estimate,13.768951662986463,0.0,13.768951662986463
2022-11-25,FII_estimate,20.908752880404215,0.0,20.908752880404215
2022-11-28,FII_estimate,42.209408340126586,0.0,42.209408340126586
2022-11-29,FII_estimate,41.675655529793396,0.0,41.675655529793396
2022-11-30,FII_estimate,54.3021961423578,0.0,54.3021961423578
2022-12-01,FII_estimate,39.317738274646175,0.0,39.317738274646175
2022-12-02,FII_estimate,25.878643494073025,0.0,25.878643494073025
2022-12-05,FII_estimate,17.974549774837413,0.0,17.974549774837413
2022-12-06,FII_estimate,0.0,0.3085004892325415,-0.3085004892325415
2022-12-07,FII_estimate,0.0,30.219015857223148,-30.219015857223148
2022-12-08,FII_estimate,0.0,33.27634621594506,-33.27634621594506
2022-12-09,FII_estimate,0.0,35.09151139561091,-35.09151139561091
2022-12-12,FII_estimate,0.0,33.98067300720338,-33.98067300720338
2022-12-13,FII_estimate,0.0,12.719263459841375,-12.719263459841375
2022-12-14,FII_estimate,10.434338040614714,0.0,10.434338040614714
2022-12-15,FII_estimate,0.0,23.852737437115422,-23.852737437115422
2022-12-16,FII_estimate,0.0,31.50947315468262,-31.50947315468262
2022-12-19,FII_estimate,0.0,11.770954173491344,-11.770954173491344
2022-12-20,FII_estimate,0.0,23.019517652550014,-23.019517652550014
2022-12-21,FII_estimate,0.0,52.49293913753722,-52.49293913753722
2022-12-22,FII_estimate,0.0,35.72052516377795,-35.72052516377795
2022-12-23,FII_estimate,0.0,50.95550078771433,-50.95550078771433
2022-12-26,FII_estimate,0.0,42.52053771894377,-42.52053771894377
2022-12-27,FII_estimate,0.0,30.996063324255925,-30.996063324255925
2022-12-28,FII_estimate,0.0,9.626138285594278,-9.626138285594278
2022-12-29,FII_estimate,7.826466858959323,0.0,7.826466858959323
2022-12-30,FII_estimate,33.929952218615995,0.0,33.929952218615995
2023-01-02,FII_estimate,18.532021042655106,0.0,18.532021042655106
2023-01-03,FII_estimate,13.469102510656523,0.0,13.469102510656523
2023-01-04,FII_estimate,0.0,8.741126961334729,-8.741126961334729
2023-01-05,FII_estimate,0.0,19.574888942351215,-19.574888942351215
2023-01-06,FII_estimate,0.0,24.85012302097573,-24.85012302097573
2023-01-09,FII_estimate,0.0,4.487713915291408,-4.487713915291408
2023-01-10,FII_estimate,0.0,28.40786709638649,-28.40786709638649
2023-01-11,FII_estimate,0.0,2.1022596990064075,-2.1022596990064075
2023-01-12,FII_estimate,0.0,2.0336187762194955,-2.0336187762194955
2023-01-13,FII_estimate,29.80347759179552,0.0,29.80347759179552
2023-01-16,FII_estimate,0.0,10.647580665724416,-10.647580665724416
2023-01-17,FII_estimate,21.98563009921233,0.0,21.98563009921233
2023-01-18,FII_estimate,31.411552809036785,0.0,31.411552809036785
2023-01-19,FII_estimate,30.30099527425649,0.0,30.30099527425649
2023-01-20,FII_estimate,6.508594221407085,0.0,6.508594221407085
2023-01-23,FII_estimate,28.72010907549132,0.0,28.72010907549132
2023-01-24,FII_estimate,9.269415462737454,0.0,9.269415462737454
2023-01-25,FII_estimate,0.0,31.084063382793857,-31.084063382793857
2023-01-27,FII_estimate,0.0,56.07812874110846,-56.07812874110846
2023-01-30,FII_estimate,0.0,45.334869213218454,-45.334869213218454
2023-01-31,FII_estimate,0.0,58.05275990052112,-58.05275990052112
2023-02-01,FII_estimate,0.0,59.20475022616584,-59.20475022616584
2023-02-02,FII_estimate,0.0,32.78031678566235,-32.78031678566235
2023-02-03,FII_estimate,21.010638470983995,0.0,21.010638470983995
2023-02-06,FII_estimate,4.5007333010662,0.0,4.5007333010662
2023-02-07,FII_estimate,0.0,7.3989076018584115,-7.3989076018584115
2023-02-08,FII_estimate,17.21292028432913,0.0,17.21292028432913
2023-02-09,FII_estimate,20.602041603118565,0.0,20.602041603118565
2023-02-10,FII_estimate,0.0,5.563932415306459,-5.563932415306459
2023-02-13,FII_estimate,0.0,2.691279035399295,-2.691279035399295
2023-02-14,FII_estimate,25.460386462484657,0.0,25.460386462484657
2023-02-15,FII_estimate,14.672639128907088,0.0,14.672639128907088
2023-02-16,FII_estimate,15.030590736738784,0.0,15.030590736738784
2023-02-17,FII_estimate,7.981965709943412,0.0,7.981965709943412
2023-02-20,FII_estimate,5.465370594346091,0.0,5.465370594346091
2023-02-21,FII_estimate,0.0,12.675704374168157,-12.675704374168157
2023-02-22,FII_estimate,0.0,51.53750945567987,-51.53750945567987
2023-02-23,FII_estimate,0.0,59.91759156869487,-59.91759156869487
2023-02-24,FII_estimate,0.0,52.83334875102626,-52.83334875102626
2023-02-27,FII_estimate,0.0,52.97726897535388,-52.97726897535388
2023-02-28,FII_estimate,0.0,58.699533200257505,-58.699533200257505
2023-03-01,FII_estimate,0.0,8.97378971961378,-8.97378971961378
2023-03-02,FII_estimate,0.0,16.558010016632775,-16.558010016632775
2023-03-03,FII_estimate,18.244521020641375,0.0,18.244521020641375
2023-03-06,FII_estimate,51.36878008756355,0.0,51.36878008756355
2023-03-08,FII_estimate,58.78496490191203,0.0,58.78496490191203
2023-03-09,FII_estimate,24.37636656337998,0.0,24.37636656337998
2023-03-10,FII_estimate,15.803912814962,0.0,15.803912814962
2023-03-13,FII_estimate,0.0,45.39786738548353,-45.39786738548353
2023-03-14,FII_estimate,0.0,85.06551833322746,-85.06551833322746
2023-03-15,FII_estimate,0.0,92.46866627394408,-92.46866627394408
2023-03-16,FII_estimate,0.0,78.6519313973669,-78.6519313973669
2023-03-17,FII_estimate,0.0,43.303650853511805,-43.303650853511805
2023-03-20,FII_estimate,0.0,26.309574056611343,-26.309574056611343
2023-03-21,FII_estimate,6.305575642188631,0.0,6.305575642188631
2023-03-22,FII_estimate,16.688610185764,0.0,16.688610185764
2023-03-23,FII_estimate,13.178324150201416,0.0,13.178324150201416
2023-03-24,FII_estimate,0.0,13.706214324901998,-13.706214324901998
2023-03-27,FII_estimate,2.169543808075038,0.0,2.169543808075038
2023-03-28,FII_estimate,0.0,14.397571902339433,-14.397571902339433
2023-03-29,FII_estimate,0.0,1.9610356588044084,-1.9610356588044084
2023-03-31,FII_estimate,38.406409613509325,0.0,38.406409613509325
2023-04-03,FII_estimate,54.07745896510856,0.0,54.07745896510856
2023-04-05,FII_estimate,69.3028973677015,0.0,69.3028973677015
2023-04-06,FII_estimate,78.60421709578385,0.0,78.60421709578385
2023-04-10,FII_estimate,66.39431653372212,0.0,66.39431653372212
2023-04-11,FII_estimate,42.8827840225328,0.0,42.8827840225328
2023-04-12,FII_estimate,48.61349185704893,0.0,48.61349185704893
2023-04-13,FII_estimate,32.56958137676173,0.0,32.56958137676173
2023-04-17,FII_estimate,13.588691200689102,0.0,13.588691200689102
2023-04-18,FII_estimate,2.7472866134928124,0.0,2.7472866134928124
2023-04-19,FII_estimate,0.0,13.151303268187547,-13.151303268187547
2023-04-20,FII_estimate,0.0,24.448895408780214,-24.448895408780214
2023-04-21,FII_estimate,0.0,25.160567366909042,-25.160567366909042
2023-04-24,FII_estimate,1.6097143986509166,0.0,1.6097143986509166
2023-04-25,FII_estimate,14.207439533321638,0.0,14.207439533321638
2023-04-26,FII_estimate,23.456618033739705,0.0,23.456618033739705
2023-04-27,FII_estimate,39.76850393059954,0.0,39.76850393059954
2023-04-28,FII_estimate,54.1564890057135,0.0,54.1564890057135
2023-05-02,FII_estimate,48.59732191818837,0.0,48.59732191818837
2023-05-03,FII_estimate,36.79671304236991,0.0,36.79671304236991
2023-05-04,FII_estimate,51.83837800562601,0.0,51.83837800562601
2023-05-05,FII_estimate,18.02404062929313,0.0,18.02404062929313
2023-05-08,FII_estimate,22.722649762304915,0.0,22.722649762304915
2023-05-09,FII_estimate,13.158154689156309,0.0,13.158154689156309
2023-05-10,FII_estimate,21.071893074089342,0.0,21.071893074089342
2023-05-11,FII_estimate,3.018332564392034,0.0,3.018332564392034
2023-05-12,FII_estimate,22.445379842789983,0.0,22.445379842789983
2023-05-15,FII_estimate,8.944960473825912,0.0,8.944960473825912
2023-05-16,FII_estimate,0.0,3.543939732599321,-3.543939732599321
2023-05-17,FII_estimate,0.0,16.85129974933348,-16.85129974933348
2023-05-18,FII_estimate,0.0,24.70241595232576,-24.70241595232576
2023-05-19,FII_estimate,0.0,19.676085716801747,-19.676085716801747
2023-05-22,FII_estimate,0.0,17.613087667765882,-17.613087667765882
2023-05-23,FII_estimate,0.039148850233193144,0.0,0.039148850233193144
2023-05-24,FII_estimate,4.236125338622095,0.0,4.236125338622095
2023-05-25,FII_estimate,17.853621674338278,0.0,17.853621674338278
2023-05-26,FII_estimate,32.193177369800914,0.0,32.193177369800914
2023-05-29,FII_estimate,34.927544550765234,0.0,34.927544550765234
2023-05-30,FII_estimate,34.021571882903594,0.0,34.021571882903594
2023-05-31,FII_estimate,29.701377205347193,0.0,29.701377205347193
2023-06-01,FII_estimate,18.829838387183262,0.0,18.829838387183262
2023-06-02,FII_estimate,9.453416343697606,0.0,9.453416343697606
2023-06-05,FII_estimate,1.5257403901726563,0.0,1.5257403901726563
2023-06-06,FII_estimate,0.0,2.8765549991581336,-2.8765549991581336
2023-06-07,FII_estimate,22.686348687258096,0.0,22.686348687258096
2023-06-08,FII_estimate,16.481001336210266,0.0,16.481001336210266
2023-06-09,FII_estimate,0.6827546097255975,0.0,0.6827546097255975
2023-06-12,FII_estimate,0.4849263880701159,0.0,0.4849263880701159
2023-06-13,FII_estimate,14.793582612165167,0.0,14.793582612165167
2023-06-14,FII_estimate,5.9826038286862495,0.0,5.9826038286862495
2023-06-15,FII_estimate,12.76740235463618,0.0,12.76740235463618
2023-06-16,FII_estimate,35.20327638514891,0.0,35.20327638514891
2023-06-19,FII_estimate,23.050434413046265,0.0,23.050434413046265
2023-06-20,FII_estimate,15.136685558760067,0.0,15.136685558760067
2023-06-21,FII_estimate,14.46132181806963,0.0,14.46132181806963
2023-06-22,FII_estimate,10.243610117096337,0.0,10.243610117096337
2023-06-23,FII_estimate,0.0,17.123319254924006,-17.123319254924006
2023-06-26,FII_estimate,0.0,7.648556280809468,-7.648556280809468
2023-06-27,FII_estimate,0.0,0.1278403086121898,-0.1278403086121898
2023-06-28,FII_estimate,12.272424150269014,0.0,12.272424150269014
2023-06-30,FII_estimate,42.66929285771297,0.0,42.66929285771297
2023-07-03,FII_estimate,67.32515816226153,0.0,67.32515816226153
2023-07-04,FII_estimate,74.02979977164652,0.0,74.02979977164652
2023-07-05,FII_estimate,61.07505329705513,0.0,61.07505329705513
2023-07-06,FII_estimate,50.001517665458394,0.0,50.001517665458394
2023-07-07,FII_estimate,6.550473702763449,0.0,6.550473702763449
2023-07-10,FII_estimate,0.0,2.766115864672634,-2.766115864672634
2023-07-11,FII_estimate,0.0,1.7074822325139976,-1.7074822325139976
2023-07-12,FII_estimate,0.0,6.141248366913384,-6.141248366913384
2023-07-13,FII_estimate,0.0,3.7388613892494575,-3.7388613892494575
2023-07-14,FII_estimate,32.957305491040636,0.0,32.957305491040636
2023-07-17,FII_estimate,43.075606997311326,0.0,43.075606997311326
2023-07-18,FII_estimate,37.37889111184916,0.0,37.37889111184916
2023-07-19,FII_estimate,49.85663487035134,0.0,49.85663487035134
2023-07-20,FII_estimate,56.87660948184863,0.0,56.87660948184863
2023-07-21,FII_estimate,18.008316422314977,0.0,18.008316422314977
2023-07-24,FII_estimate,0.0,2.6898634156364345,-2.6898634156364345
2023-07-25,FII_estimate,0.0,3.7238659683548945,-3.7238659683548945
2023-07-26,FII_estimate,0.0,3.7846769982956032,-3.7846769982956032
2023-07-27,FII_estimate,0.0,30.957130708607007,-30.957130708607007
2023-07-28,FII_estimate,0.0,13.546517224646786,-13.546517224646786
2023-07-31,FII_estimate,5.141755436717294,0.0,5.141755436717294
2023-08-01,FII_estimate,0.3420237850641435,0.0,0.3420237850641435
2023-08-02,FII_estimate,0.0,29.804891271647158,-29.804891271647158
2023-08-03,FII_estimate,0.0,37.53933832027251,-37.53933832027251
2023-08-04,FII_estimate,0.0,17.907936340749558,-17.907936340749558
2023-08-07,FII_estimate,0.0,21.055378353988914,-21.055378353988914
2023-08-08,FII_estimate,0.0,22.582617867695838,-22.582617867695838
2023-08-09,FII_estimate,4.433509574619016,0.0,4.433509574619016
2023-08-10,FII_estimate,15.080977738835816,0.0,15.080977738835816
2023-08-11,FII_estimate,0.0,9.21623811489198,-9.21623811489198
2023-08-14,FII_estimate,0.0,19.053172230294074,-19.053172230294074
2023-08-16,FII_estimate,0.0,16.160777779355822,-16.160777779355822
2023-08-17,FII_estimate,0.0,32.06119331049889,-32.06119331049889
2023-08-18,FII_estimate,0.0,26.71574465422095,-26.71574465422095
2023-08-21,FII_estimate,0.0,7.9561415202146835,-7.9561415202146835
2023-08-22,FII_estimate,0.0,6.48245054891256,-6.48245054891256
2023-08-23,FII_estimate,0.0,0.6477429757013098,-0.6477429757013098
2023-08-24,FII_estimate,10.585048968214489,0.0,10.585048968214489
2023-08-25,FII_estimate,0.9654339710176089,0.0,0.9654339710176089
2023-08-28,FII_estimate,0.0,2.9459246625390163,-2.9459246625390163
2023-08-29,FII_estimate,0.0,0.4241329809350809,-0.4241329809350809
2023-08-30,FII_estimate,0.0,2.934715574777262,-2.934715574777262
2023-08-31,FII_estimate,0.0,15.578112624719813,-15.578112624719813
2023-09-01,FII_estimate,17.13675878391157,0.0,17.13675878391157
2023-09-04,FII_estimate,22.680568657325757,0.0,22.680568657325757
2023-09-05,FII_estimate,23.484627268171295,0.0,23.484627268171295
2023-09-06,FII_estimate,20.053505401650792,0.0,20.053505401650792
2023-09-07,FII_estimate,41.99605980222148,0.0,41.99605980222148
2023-09-08,FII_estimate,32.5343642580595,0.0,32.5343642580595
2023-09-11,FII_estimate,43.41465497142188,0.0,43.41465497142188
2023-09-12,FII_estimate,39.8929121583374,0.0,39.8929121583374
2023-09-13,FII_estimate,49.339811966773006,0.0,49.339811966773006
2023-09-14,FII_estimate,41.737702911837815,0.0,41.737702911837815
2023-09-15,FII_estimate,39.90433839043344,0.0,39.90433839043344
2023-09-18,FII_estimate,13.03769772516977,0.0,13.03769772516977
2023-09-20,FII_estimate,0.0,12.057906125368557,-12.057906125368557
2023-09-21,FII_estimate,0.0,35.63551137978255,-35.63551137978255
2023-09-22,FII_estimate,0.0,42.345170207295624,-42.345170207295624
2023-09-25,FII_estimate,0.0,51.09796850628196,-51.09796850628196
2023-09-26,FII_estimate,0.0,46.202960811049856,-46.202960811049856
